acc,seg,Sort
AJ920336,SegB,11505
AF461742,,11506
AF062037,Seg0,11507
AF282930,Seg1,11507
X60213,,11509
AY494853,,11510
AF111000,,11511
AJ441111,,11512
M95589,,11513
M22056,,11514
AJ251937,,11515
JN565944,,11516
KX058435,,11517
KX058433,,11518
KY703886,,11519
MH484438,,11520
MH307930,,11521
K02715,,11522
V01460,,11523
X02763,,11524
D00330,,11525
AY123041,,11526
X75657,,11527
X75658,,11528
AF160501,,11529
AY090454,,11530
AF241411,,11531
AB486012,,11532
AJ131569,,11533
AJ131571,,11534
AJ131572,,11535
AJ131573,,11536
AJ131574,,11537
AF193864,,11538
D00220,,11539
AJ131567,,11540
JX941466,,11541
KF939649,,11542
KC790376,,11543
KC790377,,11544
MK620908,,11545
KC790381,,11546
M18752,,11547
AF046996,,11548
KR229754,,11549
AF060859,,11550
AF530470,,11551
Z29712,,11552
L09635,,11553
LK928904,,11554
U23420,,11555
AY180917,,11556
AJ487856,,11557
D83207,,11558
AY506538,,11559
AF537216,,11560
U60529,,11660
Z24451,,11661
X01472,,11662
X03431,,11663
M12927,,11664
AJ009736,,11665
X93507,,11666
AJ000387,,11667
AF056940,,11668
M32662,,11669
X17219,,11672
U15406,,11673
AJ133521,,11676
X04132,,11677
Z27119,,11678
X59545,,11679
X95908,,11680
X14037,,11681
X56645,,11682
AF030881,,11688
U09586,,11689
M75723,,11690
AF134899,,11691
X07656,,11694
X04456,,11695
M14008,,11725
M37980,,11726
J02013,,11727
AF033809,,11728
Y00302,,11729
AF033810,,11730
AF033808,,11731
M10455,,11732
L21974,,11733
M80216,,11734
AY282754,,11735
AF033815,,11736
AF033807,,11737
M23385,,11738
AF033818,,11739
AF074966,,11740
M10060,,11741
AF391797,,11742
AF033822,,11743
AF014792,,11744
AF014793,,11745
DQ237904,,11746
AF052723,,11747
K02712,,11748
M26927,,11750
X03711,,11752
J02207,,11753
X00984,,11754
AF151794,,11755
AF033813,,11756
AF033811,,11757
AF356697,,11758
AY842951,,11759
M22820,,11760
V01201,,11763
M32690,,11764
M33677,,11765
U01866,,11766
M25381,,11767
AF033819,,11768
M30502,,11769
U21603,,11770
U03982,,11771
M58410,,11772
L06906,,11773
U94514,,11774
AF201902,,11775
Y08851,,11776
KM233624,,11777
AJ544579,,11778
JQ867463,,11779
LC094267,,11780
KX087159,,11781
M74895,,11782
JQ867466,,11783
AB923518,,11784
MF280817,,11785
EU010385,,11786
GU356394,,11787
X54482,,11788
U04327,,11789
HM245790,,11790
GU356395,,11791
KP143760,,11792
AY247793,,11807
DQ174318,,11808
EU150132,,11809
EU150131,,11810
EU150130,,11811
EU150133,,11812
DQ521573,,11813
EF159731,,11814
MN031239,,11821
MK962759,,11822
MH988742,,11823
MH824555,,11824
MN031240,,11825
AM183333,,11826
AX741164,,11827
AF104263,,11828
AF104264,,11829
AB037948,,11830
AM183330,,11831
AF018077,,11832
AM183331,,11833
MK962760,,11834
MK598003,,11835
EF133465,,11891
KJ755191,,11892
JX491653,,11893
AM398843,,11894
AY197700,Seg0,11895
AJ279826,Seg1,11895
CU469068,,11896
L63545,,11897
AY380826,,11898
KX643370,,11899
MN803438,,11900
AF371960,,11901
AY894343,,11902
KT804738,,11903
AY532606,,11904
GQ273492,,11905
AY779031,,11906
MK098185,,11907
BD143114,,11908
KR139659,,11909
AY150217,,11910
KP056312,,11911
JQ231222,,11912
KC865735,,11913
KP266741,,11914
KX574341,,11915
MF538627,,11916
MF538628,,11917
FJ433873,,11918
KT989885,,11919
JQ724856,,11920
MH665358,,11921
AY548484,,11922
KJ175144,,11923
JQ654586,,11924
EU627010,,11925
AF389451,,11926
KP266742,,11927
KP266743,,11928
KX185156,,11929
MK227779,,11930
KX353311,,11931
KX574342,,11932
KX574343,,11933
KU507317,,11934
FR677325,,11935
FR677324,,11936
AY521625,,11937
AY666015,,11938
KF938901,,11939
HF920633,,11940
HF920634,,11941
HF920636,,11942
HF920635,,11943
DQ643392,,11944
GQ918152,,11945
LS484712,,11946
MF599468,,11947
MF197913,,11948
HF920637,,11949
AF303741,,11950
U18466,,11957
FN557520,,11958
KM262844,,11959
AM712239,,11960
FR682468,,11961
KP055815,,11962
AM712240,,11963
KM262845,,11964
AY261360,,11965
KM111294,,11966
KM111295,,11967
KM102979,,11968
KP843857,,11969
AY261366,,11970
AY261365,,11971
AY261364,,11972
AY261363,,11973
AY261362,,11974
AY261361,,11975
KX354450,,11976
AY318871,,11977
MF678796,,11978
AF198100,,11979
KJ859677,,11982
KJ801920,,11983
DQ873809,,11985
KP728110,,11988
AY077835,,11989
AF325528,,11990
AY077832,,11991
MF001304,,11992
HQ849551,,11993
AY689436,,11994
DQ356948,,11995
AF170726,,11997
AF170722,,11998
EU732592,,11999
MF467281,,12000
MF467280,,12001
U60315,,12002
MH427217,,12003
MH816996,,12004
MH607141,,12005
AF438165,,12006
AF482758,,12007
AF012825,,12008
AF380138,,12009
KP143769,,12010
KU749310,,12011
DQ437594,,12012
AY243312,,12013
X69198,,12014
KU749311,,12015
HQ647181,,12016
AY386265,,12017
KY382358,,12018
AY386264,,12019
GQ329670,,12020
KM502564,,12021
KU980965,,12022
KT159937,,12023
HE601899,,12024
AF410153,,12025
KY747497,,12026
AJ293568,,12027
EF420156,,12028
AY386371,,12029
AP013055,,12030
X77616,,12036
HF679131,,12038
AF250284,,12039
HF679132,,12041
U19239,Seg0,12044
D10681,Seg1,12044
AF027657,Seg2,12044
U76536,Seg3,12044
HF679133,,12045
HF679134,,12049
AF063866,,12053
KR095315,,12060
BK011003,,12065
BK010890,,12066
AF036092,,12086
AF207658,,12087
AF238233,,12088
JQ345700,,12089
KY748210,,12090
Y09598,Seg0,12091
AC_000004,Seg1,12091
KJ156523,,12092
MT050041,,12093
U40839,,12094
AF338823,Seg0,12095
AF249332,Seg1,12095
KJ675568,,12096
DQ106414,,12097
MN153802,,12098
KJ469653,,12099
MH777395,,12100
DQ460220,,12101
U46933,Seg0,12102
AC_000014,Seg1,12102
KC493646,,12103
HE608152,,12104
MK572851,,12105
AF083975,,12106
KT862806,,12107
KT862807,,12108
KT862812,,12109
KT862808,,12110
KT862809,,12111
KT862810,,12112
KT862811,,12113
JF510462,,12114
FN824512,,12115
KX121164,,12116
KX577802,,12117
MH580295,,12118
GU936707,,12119
KF477312,,12120
KF477313,,12121
MK101347,,12122
GU226970,,12123
LC385828,,12124
JN252129,,12125
KT698853,,12126
KT698856,,12127
KT698852,,12128
KX961095,,12129
KX961096,,12130
KX871230,,12131
AP018374,,12132
MG551742,,12133
LC385827,,12134
BD269513,Seg0,12135
AC_000191,Seg1,12135
AF030154,Seg0,12136
AC_000002,Seg1,12136
JF699138,,12137
Y07760,Seg0,12138
AC_000003,Seg1,12138
U77082,,12139
KM043107,,12140
KY306667,,12141
KR024710,,12142
LT841149,,12143
JN418926,,12144
KT160425,,12145
MN986925,,12146
X73487,,12147
GU191019,,12148
AM749299,,12149
KF360047,,12150
DQ086466,,12151
AY495969,,12152
AY163756,,12153
AY803294,,12154
AY601636,,12155
AY601633,,12156
AY737797,,12157
AY128640,,12158
AY737798,,12159
FJ643676,,12160
AR101858,,12161
HC084988,,12162
FJ025915,,12163
HC085020,,12164
HC085052,,12165
HC085083,,12166
FJ025910,,12167
HI964271,,12168
FJ025930,,12169
FJ025929,,12170
J01917,,12171
AF534906,,12172
M73260,,12173
FJ349096,,12174
HC000816,,12175
HC000847,,12176
HC000785,,12177
HC191035,,12178
FJ025900,,12179
FJ025899,,12180
FJ025901,,12181
CS138463,,12182
AJ854486,,12183
AB448767,,12184
JN226746,,12185
JN226747,,12186
AB562586,,12187
AF108105,,12188
JQ326209,,12189
JN226749,,12190
FJ404771,,12191
JN226750,,12192
JN226751,,12193
JN226752,,12194
EF153474,,12195
JN226753,,12196
FJ824826,,12197
JN226754,,12198
JN226755,,12199
JN226756,,12200
JN226758,,12201
GQ384080,,12202
DQ900900,,12203
JN226759,,12204
JN226760,,12205
JN226761,,12206
JN226762,,12207
JN226763,,12208
JN226764,,12209
AY875648,,12210
JN226757,,12211
EF153473,,12212
DQ393829,,12213
JN226765,,12214
FJ169625,,12215
AB333801,,12216
HM770721,,12217
AY487947,,12218
AY530876,,12219
AY530877,,12220
AY530878,,12221
AF394196,,12222
HB426768,,12223
FJ025920,,12224
HC191003,,12225
FJ025919,,12226
HB426671,,12227
HB426607,,12228
CS138464,,12229
JN254802,,12230
L19443,,12231
DQ315364,,12232
AY771780,,12233
DQ923122,,12234
MG969551,,12235
DQ792570,,12236
KP329562,,12237
KP853123,,12238
KP853109,,12239
KM591901,,12240
KM591902,,12241
KM591903,,12242
MF198452,,12243
M22245,Seg0,12244
X53012,Seg1,12244
U57336,Seg2,12244
U95843,Seg3,12244
X74742,Seg4,12244
M81889,Seg5,12244
M81056,Seg6,12244
U23770,Seg7,12244
M30594,Seg8,12244
M37187,Seg9,12244
AC_000012,Seg10,12244
HM049560,,12245
EU835513,,12246
AF252854,Seg0,12247
AC_000001,Seg1,12247
DQ630755,,12248
DQ630756,,12249
DQ630757,,12250
DQ630758,,12251
DQ630754,,12252
MK518392,,12253
HQ913600,,12254
MF773580,,12255
AF083132,Seg0,12256
AC_000189,Seg1,12256
L43364,,12257
MK774519,,12258
AF289262,,12259
KJ563221,,12260
AY598782,,12261
KP853121,,12262
JQ776547,,12263
KP853122,,12264
KP853110,,12265
KP853124,,12266
HQ241818,,12267
HQ241819,,12268
KP853111,,12269
KP329561,,12270
HQ241820,,12271
JN880448,,12272
KC693021,,12273
KT013209,,12274
KP329565,,12275
KC693022,,12276
KC693023,,12277
KP329563,,12278
KP329564,,12279
FJ025931,,12280
KP329566,,12281
HQ605912,,12282
KM190146,,12283
KX505867,,12284
KP238322,,12285
KY427939,,12286
AF258784,,12287
AF224336,,12288
FJ849795,,12289
KP144329,,12290
MK695679,,12291
MN687905,,12292
MK227353,,12293
EU715130,,12294
HM585353,,12295
AF074946,,12296
JN632576,,12297
AP006270,,12315
EU839994,,12316
DQ123841,,12317
KM102981,,12318
AY327402,,12319
MK746083,,12320
AY126275,,12321
MH124167,,12322
MT040195,,12323
MH370144,,12324
DQ813662,,12325
KR815466,,12326
DQ486030,,12327
MN233792,,12328
L22858,,12329
DQ457003,,12330
L33180,,12331
FJ882854,,12332
KF611977,,12333
KU565883,,12334
AF512031,,12335
KF894742,,12336
KC961304,,12337
KJ631622,,12338
AY864330,,12339
DQ504428,,12340
KJ631623,,12341
MH394321,,12342
KT957089,,12343
MK558262,,12344
DQ837165,,12345
AY043265,,12346
OK091173,,12347
FJ227128,,12348
AF271059,,12349
AF303045,,12350
AP010907,,12351
KF158713,,12352
AP009046,,12353
MH261376,,12354
KP752043,,12355
AY394490,,12356
KP763670,,12357
AF081810,,12358
GQ202541,,12359
JQ798165,,12360
U59461,,12361
AF539999,,12362
EF125867,,12363
MF375894,,12364
MZ766431,,12365
MF614691,,12366
EU309041,,12367
U75930,,12368
MF143631,,12369
KM596836,,12370
KM009991,,12371
MK419956,,12372
AY145471,,12373
MH320559,,12374
MH717816,,12375
AF169823,,12376
JX454574,,12377
AF325155,,12378
EF035042,,12379
KJ676450,,12380
JX467702,,12381
MW645368,,12382
DQ017380,,12383
KR011717,,12384
AF016916,,12385
AF547984,,12386
KR584663,,12387
KR091910,,12388
KX855660,,12389
GQ884143,,12390
DQ333351,,12391
HQ116624,,12392
KC179784,,12393
KU593505,,12394
AY229987,,12395
U53466,,12396
KP296186,,12397
JN408834,,12398
KJ406702,,12399
AF142425,,12400
EU255577,,12401
MH923363,,12402
Y08294,,12403
MT844067,,12404
KR011718,,12405
EU678671,,12406
AF499596,,12407
KX151395,,12408
AF270937,,12409
DQ288858,,12410
KM371112,,12411
KU752557,,12412
AF162221,,12413
AF403738,,12414
DQ317692,,12415
AY349019,,12416
AY430810,,12417
EF568108,,12418
EU522111,,12419
KY457233,,12420
MF966379,,12421
KX130344,,12422
EF203088,,12423
EU747721,,12424
MG969167,,12425
KY608910,,12426
AF451898,,12427
JN418988,,12428
KM610234,,12429
MZ311578,,12430
MZ311577,,12431
MK439999,,12432
KJ184318,,12433
AF332093,,12434
AF440570,,12435
AF369029,,12436
JX515788,,12437
KT995472,,12438
KT995470,,12439
KT995471,,12440
KY827813,,12441
KU216744,,12442
KX686117,,12443
MF768985,,12444
MG702567,,12445
MH090824,,12446
JX458742,,12491
MN901968,,12500
HQ335082,,12535
MN994854,,12536
KP296857,,12537
KP296856,,12538
KP296853,,12539
KP296854,,12540
AB041958,,12541
AB041959,,12542
AB041007,,12543
AB064607,,12544
AF345526,,12545
AB037926,,12546
AB028668,,12547
AX025830,,12548
AX025718,,12549
AB025946,,12550
AB049608,,12551
AB060594,,12552
AF348409,,12553
AB060597,,12554
AB038621,,12555
AY666122,,12556
KJ082064,,12557
AB041957,,12558
AF345523,,12559
AF435014,,12560
AF261761,,12561
DQ187006,,12562
AB026931,,12563
EF538880,,12564
EF538881,,12565
EF538882,,12566
KY856742,,12567
MH017546,,12568
JX134044,,12569
KM259874,,12570
MH648907,,12571
KF764701,,12572
JX134046,,12573
AB038629,,12574
MH648989,,12575
MH648910,,12576
MK212031,,12577
KX810063,,12578
MH649141,,12579
MH648986,,12580
KY462770,,12581
KM259873,,12582
MH017563,,12583
KX810064,,12584
AB038630,,12585
MH648912,,12586
MH649017,,12587
KU041847,,12588
MH649029,,12589
MH649114,,12590
MH648966,,12591
LC381845,,12592
MH649209,,12593
MH648982,,12594
AB041963,,12595
AB041962,,12596
AB026929,,12597
AB038627,,12598
AF291073,,12599
AB038625,,12600
MF187212,,12601
MF327539,,12602
AB057358,,12603
AB041960,,12604
AB076003,,12605
EF538877,,12606
MK069470,,12607
JF304938,,12608
JF304937,,12609
LC387548,,12610
AB290917,,12611
AB303560,,12612
AB303561,,12613
AB303562,,12614
AB303564,,12615
AB303566,,12616
AB449062,,12617
AB290919,,12618
EF538875,,12619
EF538876,,12620
AB303552,,12621
AB303553,,12622
AB303554,,12623
AB303558,,12624
AB303559,,12625
MF327544,,12626
M55918,,12627
KR137527,,12628
HM590588,,12629
KM111536,,12630
JQ308210,,12631
KF294862,,12632
JX310702,,12633
KF294861,,12634
MH378452,,12635
MH638372,,12636
MK212032,,12637
AB076001,,12638
AY823991,,12639
JQ406846,,12640
HQ287751,,12641
KF373760,,12642
KF373758,,12643
KY246582,,12644
KY246547,,12645
KR902501,,12646
KM262782,,12648
KT027939,,12649
MF327557,,12650
MF327541,,12651
MF327548,,12652
MF327547,,12653
MF327540,,12654
MF327542,,12655
MF327550,,12656
MK012516,,12657
KJ194617,,12658
FJ459582,,12659
MG837569,,12660
MG837571,,12661
KX262893,,12662
AB076002,,12663
MF173068,,12664
JN704611,,12665
MK012446,,12666
MK012439,,12667
KX611132,,12668
MF327551,,12669
MF327552,,12670
MF327554,,12671
LC387543,,12672
MK012447,,12673
MK012527,,12674
MK012497,,12675
MK012464,,12676
MK012467,,12677
MK012471,,12678
LC387546,,12679
MF541389,,12680
MF541374,,12681
MF541388,,12682
HQ335084,,12683
KJ194604,,12684
KM609325,,12685
MF541378,,12686
KM434181,,12687
LC387540,,12688
LC387536,,12689
AB041961,,12690
AJ632304,C1,12723
AJ632305,C2,12723
AJ632306,C3,12723
AJ632307,C4,12723
AJ632308,C5,12723
AJ632309,C6,12723
AJ632310,C7,12723
AJ632311,C8,12723
AJ632312,C9,12723
AJ632313,C10,12723
AJ632314,C11,12723
AJ632315,C12,12723
AJ632316,C13,12723
AJ632317,C14,12723
AJ632318,C15,12723
AJ632319,C17,12723
AJ632320,C18,12723
AJ632321,C19,12723
AJ632322,C20,12723
AJ632323,C21,12723
AJ632324,C22,12723
AJ632325,C23,12723
AJ632326,C25,12723
AJ632327,C26,12723
AJ632328,C30,12723
AJ632329,C31,12723
AJ632330,C32,12723
AJ632331,C33,12723
AJ632332,C35,12723
AJ632333,C36,12723
AY842013,SegA,12727
AY848690,SegB,12727
AY875681,SegC,12727
AY875683,SegD,12727
AY875680,SegE,12727
AY875682,SegF,12727
AY875684,SegG,12727
AY875685,SegH,12727
AY887894,SegI,12727
AY875686,SegJ,12727
AY875687,SegK,12727
AY875690,SegL,12727
AY875688,SegM,12727
AY875689,SegN,12727
DQ000240,SegO,12727
EU001285,Seg0,12729
EU001284,Seg1,12729
EU001283,Seg2,12729
EU001282,Seg3,12729
EU001281,Seg4,12729
EU001280,Seg5,12729
EU001279,Seg6,12729
EU001278,Seg7,12729
EU001277,Seg8,12729
EU001276,Seg9,12729
EU001275,Seg10,12729
EU001274,Seg11,12729
EU001273,Seg12,12729
EU001272,Seg13,12729
EU001271,Seg14,12729
EU001270,Seg15,12729
EU001269,Seg16,12729
EU001268,Seg17,12729
EU001267,Seg18,12729
EU001266,Seg19,12729
EU001265,Seg20,12729
EU001264,Seg21,12729
EU001263,Seg22,12729
EU001262,Seg23,12729
EU001261,Seg24,12729
EU001260,Seg25,12729
EU001259,Seg26,12729
EF710642,Seg27,12729
EF710638,Seg28,12729
EU493302,Seg0,12731
EU493299,Seg1,12731
FM864284,Seg2,12731
FM864281,Seg3,12731
FM864273,Seg4,12731
FM864255,Seg5,12731
FM864236,Seg6,12731
FM864231,Seg7,12731
EU493301,Seg8,12731
EU493300,Seg9,12731
EU493298,Seg10,12731
EU493297,Seg11,12731
FJ713018,Seg0,12734
FJ713019,Seg1,12734
FJ713017,Seg2,12734
EU493330,Seg3,12734
EU493329,Seg4,12734
EU493328,Seg5,12734
EU493327,Seg6,12734
FM864278,Seg7,12734
FM864274,Seg8,12734
FM864267,Seg9,12734
FM864229,Seg10,12734
DQ844603,Seg11,12734
DQ839631,Seg12,12734
DQ839630,Seg13,12734
AM261425,Seg0,12736
Z31378,Seg1,12736
Z58828,Seg2,12736
AM261426,Seg3,12736
AM850133,Seg4,12736
AM850132,Seg5,12736
AM850131,Seg6,12736
AM261424,Seg7,12736
AM261421,Seg8,12736
AM261420,Seg9,12736
AM261419,Seg10,12736
AM261418,Seg11,12736
AM261417,Seg12,12736
AJ627175,Seg13,12736
AM261423,Seg14,12736
AM261422,Seg15,12736
AJ278677,Seg16,12736
AJ319654,Seg17,12736
EF051512,Seg0,12737
EF051511,Seg1,12737
EF051510,Seg2,12737
EF051509,Seg3,12737
EF051508,Seg4,12737
EF051507,Seg5,12737
EF051506,Seg6,12737
EF051505,Seg7,12737
AY871265,Seg8,12737
EU001258,Seg9,12737
EU001257,Seg10,12737
EU001256,Seg11,12737
EU001255,Seg12,12737
EU001254,Seg13,12737
EU001253,Seg14,12737
EU001252,Seg15,12737
EU001251,Seg16,12737
EU001250,Seg17,12737
EU001249,Seg18,12737
EU001248,Seg19,12737
EU001247,Seg20,12737
EU001246,Seg21,12737
EU001245,Seg22,12737
EU001244,Seg23,12737
EU001243,Seg24,12737
AF414846,Seg25,12737
AF414845,Seg26,12737
EU493326,,12739
FM864288,Seg0,12741
FM864275,Seg1,12741
FM864266,Seg2,12741
FM864252,Seg3,12741
EU493307,Seg0,12742
FM864307,Seg1,12742
Y19010,Seg0,12743
AJ440973,Seg1,12743
EU493321,Seg0,12747
FM864290,Seg1,12747
FM864265,Seg2,12747
FM864263,Seg3,12747
FM864261,Seg4,12747
FM864251,Seg5,12747
FM864233,Seg6,12747
FM864260,Seg7,12747
AY556383,SegA1,12759
AB291165,SegA2,12759
AB291166,SegA3,12759
AY935249,SegB1,12759
AB291167,SegB2,12759
AB291168,SegB3,12759
AB291169,SegB4,12759
AB291170,SegB5,12759
AB291171,SegB6,12759
AY563518,SegB7,12759
AY597814,SegB8,12759
AB291172,SegB9,12759
AB291173,SegB10,12759
AY570798,SegB11,12759
AB291174,SegB12,12759
AB291175,SegB13,12759
AB291176,SegB14,12759
AB291177,SegB15,12759
AB291178,SegB16,12759
AY577428,SegB17,12759
AB291179,SegB18,12759
AB291180,SegC1,12759
AY570799,SegC2,12759
AB291181,SegC3,12759
AB291182,SegC4,12759
AB291183,SegC5,12759
AB291184,SegC6,12759
AB291185,SegC7,12759
AB291186,SegC8,12759
AB291187,SegC9,12759
AY577429,SegC10,12759
AB291188,SegC11,12759
AY556384,SegC12,12759
AB291189,SegC13,12759
AB291190,SegC14,12759
AB291191,SegC15,12759
AY547319,SegC16,12759
AB291192,SegC17,12759
AB291193,SegC18,12759
AB291194,SegC19,12759
AB291195,SegC20,12759
AB291196,SegD1,12759
AB291197,SegD2,12759
AB291198,SegD3,12759
AB291199,SegD4,12759
AY563519,SegD5,12759
AB291200,SegD6,12759
AB291201,SegD7,12759
AB291202,SegD8,12759
AB291203,SegD9,12759
AB291204,SegD10,12759
AB291205,Seg11,12759
AB291206,SegD12,12759
AB291207,SegE1,12759
AB291208,SegE2,12759
AB291209,SegG1,12759
AB289903,SegA1,12760
AB289904,SegA2,12760
AB289905,SegA3,12760
AB289906,SegA4,12760
AB289907,SegA5,12760
AB289908,SegA6,12760
AB289909,SegA7,12760
AB289910,SegA8,12760
AB289911,SegA9,12760
AB289912,SegA10,12760
AB289913,SegB1,12760
AB289914,SegB2,12760
AB289915,SegB3,12760
AB289916,SegB4,12760
AB289917,SegB5,12760
AB289918,SegB6,12760
AB289919,SegB7,12760
AB289920,SegB8,12760
AB289921,SegB9,12760
AB289922,SegB10,12760
AB289923,SegB11,12760
AB289924,SegB12,12760
AB289925,SegB13,12760
AB289926,SegB14,12760
AB289927,SegB15,12760
AB289928,SegB16,12760
AB289929,SegB17,12760
AB289930,SegB18,12760
AB289931,SegB19,12760
AB289932,SegB20,12760
AB289933,SegB21,12760
AB289934,SegB22,12760
AB289935,SegB23,12760
AB289936,SegB24,12760
AB289937,SegB25,12760
AB289938,SegB26,12760
AB289939,SegB27,12760
AB289940,SegB28,12760
AB289941,SegB29,12760
AB289942,SegB30,12760
AB289943,SegB31,12760
AB289944,SegB32,12760
AB289945,SegB33,12760
AB289946,SegB34,12760
AB289947,SegB35,12760
AB289948,SegB36,12760
AB289949,SegB37,12760
AB289950,SegB38,12760
AB289951,SegB39,12760
AB289952,SegB40,12760
AB289953,SegB41,12760
AB289954,SegB42,12760
AB289955,SegB43,12760
AB289956,SegB44,12760
AB289957,SegB45,12760
AB289958,SegB46,12760
AB289959,SegB47,12760
AB289960,SegB48,12760
AB289961,SegB49,12760
AB289962,SegB50,12760
AB289963,SegB51,12760
AB289964,SegB52,12760
AB289965,SegB53,12760
AB289966,SegB54,12760
AB289967,SegB55,12760
AB289968,SegB56,12760
AB289969,SegB57,12760
AB289970,SegB58,12760
AB289971,SegB59,12760
AB289972,SegB60,12760
AB289973,SegB61,12760
AB289974,SegB62,12760
AB289975,SegB63,12760
AB289976,SegB64,12760
AB289977,SegB65,12760
AB289978,SegC1,12760
AB289979,SegC2,12760
AB289980,SegC3,12760
AB289981,SegC4,12760
AB289982,SegC5,12760
AB289983,SegC6,12760
AB289984,SegC7,12760
AB289985,SegC8,12760
AB289986,SegC9,12760
AB289987,SegC10,12760
AB289988,SegC11,12760
AB289989,SegC12,12760
AB289990,SegC13,12760
AB289991,SegC14,12760
AB289992,SegC15,12760
AB289993,SegC16,12760
AB289994,SegC17,12760
AB289995,SegC18,12760
AB289996,SegC19,12760
AB289997,SegC20,12760
AB289998,SegC21,12760
AB289999,SegC22,12760
AB290000,SegD1,12760
AB290001,SegD2,12760
AB290002,SegD3,12760
AB290003,SegD4,12760
AB290004,SegD5,12760
AB290005,SegD6,12760
AB290006,SegD7,12760
AB290007,SegE1,12760
AF411011,SegA2,12769
AF362508,SegB,12769
AF362507,SegC,12769
AF361869,SegD,12769
AF362509,SegE,12769
AF361488,SegF,12769
AF362510,SegG,12769
AF362511,SegG2,12769
AF362512,SegH,12769
AF362513,SegI,12769
AF362516,SegI2,12769
AF362514,SegJ,12769
AF362515,SegL,12769
AF362517,SegM,12769
AY029394,SegN,12769
AY029395,SegO1,12769
AY029396,SegP,12769
AF361487,SegQ,12769
AY029397,SegT,12769
AY029398,SegU,12769
U41655,SegV,12769
AF004378,SegW,12769
AY029400,SegZ,12769
