query	target 	#match	Len	#mismatch	#gapOpen	qstart	qend	tstart	tend	eval	score
4r0e_polio_rdrp	ABO69381.1.1.10_10735	0.650	452	155	0	12	461	4	452	1.17E-68	370.1
4r0e_polio_rdrp	AAR38840.1.11_10467	0.682	462	145	0	2	461	2	462	1.27E-68	370.0
4r0e_polio_rdrp	ABF51205.1.1.10_10674	0.578	450	187	0	13	461	3	450	1.26E-68	370.0
4r0e_polio_rdrp	ACK37411.1.1.10_10729	0.654	451	152	0	14	461	5	451	1.31E-68	369.9
4r0e_polio_rdrp	ACK37383.1.1.10_10657	0.580	452	187	0	11	461	3	452	1.36E-68	369.9
4r0e_polio_rdrp	ABV25904.1.1.10_10483	0.676	454	140	0	15	461	7	454	1.36E-68	369.8
4r0e_polio_rdrp	AFQ55916.1.1.10_10606	0.706	453	129	0	13	461	5	453	1.35E-68	369.8
4r0e_polio_rdrp	AAR38849.1.11_10476	0.667	462	151	0	3	461	3	462	1.39E-68	369.8
4r0e_polio_rdrp	AAL69626.2.11_10488	0.673	462	148	0	3	461	3	462	1.40E-68	369.8
4r0e_polio_rdrp	AAB39968.1.11_10478	0.667	462	152	0	2	461	2	462	1.47E-68	369.7
4r0e_polio_rdrp	AAR38843.1.1.10_10470	0.676	454	140	0	15	461	7	454	1.56E-68	369.6
4r0e_polio_rdrp	ABF51179.1.11_10713	0.635	460	162	0	7	461	7	460	1.59E-68	369.5
4r0e_polio_rdrp	ABQ51392.1.1.9_10744	0.616	451	171	0	11	461	3	451	1.58E-68	369.5
4r0e_polio_rdrp	ABU62849.1.11_10747	0.580	460	185	0	8	461	8	459	1.82E-68	369.2
4r0e_polio_rdrp	ACK37423.1.1.10_10701	0.587	450	181	0	15	461	5	450	2.08E-68	368.9
4r0e_polio_rdrp	AAA45756.1.1.10_10717	0.658	444	152	0	17	461	1	444	2.13E-68	368.8
4r0e_polio_rdrp	AJO54281.1.11_10784	0.567	460	196	0	3	461	3	459	2.18E-68	368.8
4r0e_polio_rdrp	ACU00185.1.1.9_10750	0.593	450	181	0	12	461	3	450	2.21E-68	368.8
4r0e_polio_rdrp	AAW30685.1.1.10_10482	0.683	454	137	0	15	461	7	454	2.45E-68	368.5
4r0e_polio_rdrp	ACK37425.1.11_10734	0.643	460	156	0	9	461	9	460	2.54E-68	368.5
4r0e_polio_rdrp	ACK37383.1.11_10657	0.574	460	189	0	7	461	7	460	2.72E-68	368.3
4r0e_polio_rdrp	ABF51185.1.1.10_10664	0.582	452	184	0	13	461	5	452	3.05E-68	368.1
4r0e_polio_rdrp	ACK37407.1.11_10726	0.641	460	158	0	8	461	8	460	3.11E-68	368.0
4r0e_polio_rdrp	ABO69379.1.1.10_10722	0.648	452	156	0	12	461	4	452	3.12E-68	368.0
4r0e_polio_rdrp	AEG42388.1.11_10739	0.635	460	159	0	10	461	10	460	3.16E-68	368.0
4r0e_polio_rdrp	BAA18891.1.15_10585	0.748	457	105	0	15	461	11	457	3.13E-68	368.0
4r0e_polio_rdrp	ABO69373.1.1.10_10683	0.604	452	175	0	12	461	4	452	3.20E-68	367.9
4r0e_polio_rdrp	ABF51195.1.1.10_10659	0.567	450	191	0	14	461	4	450	3.23E-68	367.9
4r0e_polio_rdrp	AJO54281.1.1.10_10784	0.572	451	190	0	12	461	4	451	3.42E-68	367.8
4r0e_polio_rdrp	ACK37393.1.11_10742	0.635	460	160	0	9	461	9	460	3.51E-68	367.8
4r0e_polio_rdrp	ABF51189.1.11_10661	0.561	460	196	0	6	461	6	460	3.60E-68	367.7
4r0e_polio_rdrp	ACK37375.1.11_10646	0.585	460	179	0	12	461	12	460	3.83E-68	367.5
4r0e_polio_rdrp	ABO76708.1.11_10745	0.584	459	182	0	10	461	10	459	4.08E-68	367.4
4r0e_polio_rdrp	ACK37409.1.11_10728	0.643	460	156	0	9	461	9	460	4.63E-68	367.1
4r0e_polio_rdrp	AAV27300.1.1.10_10662	0.562	450	194	0	13	461	3	450	4.76E-68	367.1
4r0e_polio_rdrp	ACK37425.1.1.10_10734	0.654	451	153	0	13	461	4	451	4.91E-68	367.0
4r0e_polio_rdrp	AAA50478.1.11_10477	0.675	462	147	0	3	461	3	462	5.51E-68	366.8
4r0e_polio_rdrp	ABF51194.1.11_10678	0.554	460	193	0	12	461	12	460	5.64E-68	366.7
4r0e_polio_rdrp	BAA00168.1.1.10_10634	0.573	450	189	0	13	461	3	450	5.68E-68	366.6
4r0e_polio_rdrp	AMD82094.1.1.10_10610	0.709	453	127	0	14	461	6	453	5.83E-68	366.6
4r0e_polio_rdrp	ACK37428.1.11_10736	0.641	460	158	0	8	461	8	460	6.93E-68	366.2
4r0e_polio_rdrp	ABO69376.1.1.10_10718	0.639	452	159	0	13	461	5	452	7.12E-68	366.2
4r0e_polio_rdrp	ACK37379.1.11_10652	0.565	460	188	0	12	461	12	460	7.51E-68	366.0
4r0e_polio_rdrp	AAR38845.1.1.10_10472	0.661	454	147	0	15	461	7	454	7.60E-68	366.0
4r0e_polio_rdrp	ANN47501.1.11_10484	0.673	462	149	0	2	461	2	462	7.76E-68	366.0
4r0e_polio_rdrp	ACK37420.1.1.10_10732	0.659	452	150	0	13	461	5	452	8.24E-68	365.8
4r0e_polio_rdrp	AAW30684.1.1.10_10481	0.678	454	139	0	15	461	7	454	8.33E-68	365.8
4r0e_polio_rdrp	AAR98503.1.1.10_10583	0.728	452	117	0	16	461	7	452	8.71E-68	365.7
4r0e_polio_rdrp	ABF51196.1.11_10692	0.565	460	197	0	3	461	3	460	9.47E-68	365.5
4r0e_polio_rdrp	ADV57354.1.1.10_10738	0.650	451	153	0	15	461	6	451	9.94E-68	365.4
4r0e_polio_rdrp	ACK37427.1.11_10703	0.580	460	187	0	6	461	6	460	9.96E-68	365.4
4r0e_polio_rdrp	ACK37400.1.11_10680	0.576	460	185	0	10	461	10	460	1.04E-67	365.3
4r0e_polio_rdrp	ACK37431.1.11_10704	0.565	460	190	0	10	461	10	460	1.05E-67	365.3
4r0e_polio_rdrp	ACK37430.1.1.10_10737	0.637	452	159	0	14	461	6	452	1.14E-67	365.1
4r0e_polio_rdrp	ABF51204.1.1.10_10691	0.586	452	184	0	11	461	3	452	1.17E-67	365.1
4r0e_polio_rdrp	ACK37387.1.1.10_10665	0.593	452	180	0	12	461	4	452	1.19E-67	365.0
4r0e_polio_rdrp	ACK37368.1.11_10715	0.633	460	167	0	3	461	3	460	1.30E-67	364.8
4r0e_polio_rdrp	AAL69633.2.1.10_10489	0.665	454	145	0	15	461	7	454	1.32E-67	364.8
4r0e_polio_rdrp	ACK37417.1.11_10730	0.652	460	151	0	10	461	10	460	1.30E-67	364.8
4r0e_polio_rdrp	ABF51196.1.1.10_10692	0.571	450	190	0	13	461	3	450	1.32E-67	364.8
4r0e_polio_rdrp	ACK37385.1.11_10663	0.574	460	181	0	15	461	15	460	1.45E-67	364.6
4r0e_polio_rdrp	AUG72355.1.1.9_10787	0.601	449	176	0	14	461	4	449	1.49E-67	364.5
4r0e_polio_rdrp	ACK37413.1.11_10696	0.570	460	195	0	3	461	3	460	1.60E-67	364.4
4r0e_polio_rdrp	ACK37378.1.1.10_10649	0.591	452	181	0	12	461	4	452	1.72E-67	364.2
4r0e_polio_rdrp	ACK37428.1.1.10_10736	0.653	452	153	0	13	461	5	452	1.80E-67	364.1
4r0e_polio_rdrp	ACK37372.1.1.10_10642	0.584	452	184	0	12	461	4	452	1.83E-67	364.1
4r0e_polio_rdrp	AAW30683.1.1.10_10480	0.676	454	140	0	15	461	7	454	1.83E-67	364.1
4r0e_polio_rdrp	AAW30682.1.1.10_10479	0.678	454	139	0	15	461	7	454	1.84E-67	364.0
4r0e_polio_rdrp	ABF51187.1.1.10_10643	0.582	452	185	0	12	461	4	452	1.86E-67	364.0
4r0e_polio_rdrp	ACK37405.1.1.10_10686	0.580	452	187	0	11	461	3	452	2.16E-67	363.7
4r0e_polio_rdrp	ACK37369.1.1.10_10637	0.600	452	177	0	12	461	4	452	2.18E-67	363.7
4r0e_polio_rdrp	AAR38848.1.1.10_10475	0.672	454	142	0	15	461	7	454	2.29E-67	363.6
4r0e_polio_rdrp	ACK37382.1.11_10656	0.572	460	190	0	7	461	7	460	2.46E-67	363.4
4r0e_polio_rdrp	ACK37427.1.1.10_10703	0.588	452	182	0	12	461	4	452	2.52E-67	363.4
4r0e_polio_rdrp	ACK37372.1.11_10642	0.576	460	185	0	10	461	10	460	2.89E-67	363.1
4r0e_polio_rdrp	ANN47501.1.1.10_10484	0.667	454	144	0	15	461	7	454	2.91E-67	363.1
4r0e_polio_rdrp	ABF51179.1.1.10_10713	0.646	452	156	0	13	461	5	452	2.96E-67	363.0
4r0e_polio_rdrp	ACK37409.1.1.10_10728	0.653	452	152	0	14	461	6	452	3.10E-67	362.9
4r0e_polio_rdrp	AEX93173.1.1.10_10604	0.700	453	132	0	13	461	5	453	3.42E-67	362.6
4r0e_polio_rdrp	ACK37405.1.11_10686	0.572	460	189	0	8	461	8	460	3.66E-67	362.5
4r0e_polio_rdrp	ACK37402.1.11_10682	0.574	460	183	0	13	461	13	460	3.67E-67	362.5
4r0e_polio_rdrp	AAL69626.2.1.11_10488	0.670	454	143	0	15	461	7	454	3.79E-67	362.4
4r0e_polio_rdrp	ABF51204.1.11_10691	0.576	460	191	0	4	461	4	460	3.82E-67	362.4
4r0e_polio_rdrp	ABF51187.1.11_10643	0.574	460	192	0	4	461	4	460	3.90E-67	362.4
4r0e_polio_rdrp	ACK37400.1.1.10_10680	0.584	452	184	0	12	461	4	452	4.06E-67	362.3
4r0e_polio_rdrp	ABF51186.1.11_10689	0.576	460	189	0	6	461	6	460	4.24E-67	362.2
4r0e_polio_rdrp	ABK88241.1.11_10586	0.753	457	103	0	15	461	11	457	4.21E-67	362.2
4r0e_polio_rdrp	AHA35211.1.11_10792	0.585	460	185	0	6	461	6	459	4.34E-67	362.1
4r0e_polio_rdrp	AAR38841.1.1.10_10468	0.663	454	146	0	15	461	7	454	5.19E-67	361.7
4r0e_polio_rdrp	AAR38847.1.1.10_10474	0.670	454	143	0	15	461	7	454	5.40E-67	361.7
4r0e_polio_rdrp	ABF51198.1.1.10_10699	0.584	447	184	0	15	461	2	447	5.58E-67	361.5
4r0e_polio_rdrp	ACK37368.1.1.10_10715	0.637	452	159	0	14	461	6	452	5.86E-67	361.5
4r0e_polio_rdrp	AAR38840.1.1.10_10467	0.674	454	141	0	15	461	7	454	5.98E-67	361.5
4r0e_polio_rdrp	AAB39968.1.1.10_10478	0.661	454	147	0	15	461	7	454	6.07E-67	361.4
4r0e_polio_rdrp	ACK37388.1.11_10666	0.557	460	200	0	4	461	4	460	6.02E-67	361.4
4r0e_polio_rdrp	ACK37374.1.11_10645	0.578	460	184	0	10	461	10	460	6.21E-67	361.3
4r0e_polio_rdrp	AAR38844.1.1.11_10471	0.670	454	143	0	15	461	7	454	6.25E-67	361.3
4r0e_polio_rdrp	AHK24839.1.1.11_10783	0.590	451	181	0	13	461	5	451	6.36E-67	361.3
4r0e_polio_rdrp	ACV51798.1.11_10752	0.572	460	186	0	11	461	11	459	6.94E-67	361.1
4r0e_polio_rdrp	ABF51184.1.11_10714	0.620	460	173	0	3	461	3	460	7.01E-67	361.1
4r0e_polio_rdrp	ACK37389.1.1.10_10668	0.580	450	185	0	14	461	4	450	6.99E-67	361.1
4r0e_polio_rdrp	ABF51189.1.1.10_10661	0.571	450	189	0	14	461	4	450	7.25E-67	361.0
4r0e_polio_rdrp	ABF51206.1.11_10655	0.559	460	196	0	7	461	7	460	7.38E-67	361.0
4r0e_polio_rdrp	ABF51182.1.1.10_10724	0.644	452	157	0	13	461	5	452	7.50E-67	360.9
4r0e_polio_rdrp	ACK37375.1.1.10_10646	0.595	452	177	0	14	461	6	452	7.46E-67	360.9
4r0e_polio_rdrp	ACZ67658.1.1.10_10757	0.576	451	187	0	13	461	5	451	7.71E-67	360.8
4r0e_polio_rdrp	ABF51183.1.1.10_10727	0.635	452	160	0	14	461	6	452	7.95E-67	360.8
4r0e_polio_rdrp	AAA45756.1.11_10717	0.637	460	159	0	9	461	9	460	8.03E-67	360.8
4r0e_polio_rdrp	AAR38846.1.1.10_10473	0.670	454	143	0	15	461	7	454	8.18E-67	360.8
4r0e_polio_rdrp	AIT99457.1.1.9_10776	0.605	451	174	0	13	461	5	451	8.32E-67	360.7
4r0e_polio_rdrp	AEP69156.1.11_10741	0.633	460	162	0	8	461	8	460	9.00E-67	360.5
4r0e_polio_rdrp	ACK37382.1.1.10_10656	0.580	450	185	0	14	461	4	450	8.87E-67	360.5
4r0e_polio_rdrp	AAA50478.1.1.10_10477	0.672	454	142	0	15	461	7	454	9.73E-67	360.3
4r0e_polio_rdrp	ABF51182.1.11_10724	0.637	460	159	0	9	461	9	460	9.98E-67	360.3
4r0e_polio_rdrp	APA29023.1.1.10_10631	0.644	449	156	0	17	461	1	449	9.84E-67	360.3
4r0e_polio_rdrp	AJF45985.1.1.9_10794	0.596	451	178	0	13	461	5	451	9.87E-67	360.3
4r0e_polio_rdrp	AER92563.1_10791	0.100	2064	159	0	15	382	1699	2064	1.14E-66	360.1
4r0e_polio_rdrp	ABO76708.1.1.10_10745	0.592	451	180	0	13	461	5	451	1.14E-66	360.0
4r0e_polio_rdrp	ACK37389.1.11_10668	0.572	460	190	0	7	461	7	460	1.18E-66	359.9
4r0e_polio_rdrp	AAR38842.1.1.10_10469	0.665	454	145	0	15	461	7	454	1.20E-66	359.9
4r0e_polio_rdrp	ACK37399.1.1.10_10679	0.578	450	186	0	14	461	4	450	1.36E-66	359.6
4r0e_polio_rdrp	AHK24839.1.11_10783	0.578	460	186	0	8	461	8	459	1.41E-66	359.5
4r0e_polio_rdrp	AAL69636.2.1.10_10490	0.663	454	146	0	15	461	7	454	1.63E-66	359.2
4r0e_polio_rdrp	ACK37367.1.11_10633	0.570	460	194	0	4	461	4	460	1.64E-66	359.2
4r0e_polio_rdrp	ABF51181.1.1.10_10721	0.647	451	154	0	15	461	6	451	1.67E-66	359.1
4r0e_polio_rdrp	ACU00186.1.1.9_10751	0.568	451	191	0	13	461	5	451	1.64E-66	359.1
4r0e_polio_rdrp	AFK79845.1.1.10_10781	0.605	451	174	0	13	461	5	451	1.69E-66	359.1
4r0e_polio_rdrp	CDQ47775.1.1.10_10486	0.665	454	145	0	15	461	7	454	1.74E-66	359.1
4r0e_polio_rdrp	ABF51186.1.1.10_10689	0.584	452	183	0	13	461	5	452	1.77E-66	359.0
4r0e_polio_rdrp	ACK37444.1.11_10725	0.630	460	161	0	10	461	10	460	1.81E-66	359.0
4r0e_polio_rdrp	ABK29455.2.11_10749	0.576	460	186	0	9	461	9	459	1.91E-66	358.9
4r0e_polio_rdrp	ACK37369.1.11_10637	0.596	460	179	0	7	461	7	460	1.91E-66	358.9
4r0e_polio_rdrp	ABF51183.1.11_10727	0.630	460	162	0	9	461	9	460	2.05E-66	358.7
4r0e_polio_rdrp	ABU62850.1.1.11_10748	0.594	451	179	0	13	461	5	451	2.18E-66	358.5
4r0e_polio_rdrp	APA29022.1.1.9_10630	0.639	449	158	0	17	461	1	449	2.32E-66	358.4
4r0e_polio_rdrp	ACK37399.1.11_10679	0.567	460	189	0	10	461	10	460	2.61E-66	358.2
4r0e_polio_rdrp	BAS29593.1.1.8_10461	0.538	459	200	0	15	461	6	459	2.62E-66	358.1
4r0e_polio_rdrp	ACK37402.1.1.10_10682	0.585	451	183	0	13	461	4	451	2.72E-66	358.1
4r0e_polio_rdrp	ACK37418.1.1.10_10731	0.651	444	155	0	17	461	1	444	2.82E-66	358.0
4r0e_polio_rdrp	AEP69150.1.11_10708	0.569	457	183	0	14	458	14	457	2.91E-66	357.9
4r0e_polio_rdrp	ABO69372.1.1.10_10651	0.578	450	186	0	14	461	4	450	3.10E-66	357.7
4r0e_polio_rdrp	ABF51195.1.11_10659	0.554	460	192	0	13	461	13	460	3.34E-66	357.6
4r0e_polio_rdrp	ACK37396.1.1.10_10675	0.580	450	186	0	13	461	3	450	3.40E-66	357.5
4r0e_polio_rdrp	ACK37442.1.1.10_10720	0.644	452	157	0	13	461	5	452	3.45E-66	357.5
4r0e_polio_rdrp	ACK37417.1.1.10_10730	0.663	451	148	0	14	461	5	451	3.82E-66	357.3
4r0e_polio_rdrp	AJO54283.1.11_10764	0.576	460	187	0	8	461	8	459	3.87E-66	357.3
4r0e_polio_rdrp	ABU62850.1.11_10748	0.585	460	181	0	10	461	10	459	3.90E-66	357.3
4r0e_polio_rdrp	ABF51190.1.11_10669	0.561	460	194	0	8	461	8	460	4.09E-66	357.2
4r0e_polio_rdrp	ABF51184.1.1.10_10714	0.628	452	163	0	14	461	6	452	4.14E-66	357.1
4r0e_polio_rdrp	AIF74249.1.1.6_10465	0.526	449	209	0	17	461	1	449	4.16E-66	357.1
4r0e_polio_rdrp	ACK37397.1.1.10_10676	0.582	450	184	0	14	461	4	450	4.21E-66	357.1
4r0e_polio_rdrp	ACK37419.1.1.10_10698	0.578	450	185	0	15	461	5	450	4.33E-66	357.0
4r0e_polio_rdrp	ANN47502.1.1.10_10487	0.683	454	137	0	15	461	7	454	4.45E-66	357.0
4r0e_polio_rdrp	ACK37387.1.11_10665	0.585	460	183	0	8	461	8	460	4.54E-66	356.9
4r0e_polio_rdrp	AHA35211.1.1.9_10792	0.587	453	182	0	12	461	6	453	4.73E-66	356.8
4r0e_polio_rdrp	AMW87255.1.11_10632	0.595	477	161	0	17	461	32	477	4.91E-66	356.8
4r0e_polio_rdrp	AMW87255.1.1.10_10632	0.637	446	161	0	17	461	1	446	4.93E-66	356.7
4r0e_polio_rdrp	ACT89355.1.1.10_10705	0.572	451	186	0	15	461	7	451	5.02E-66	356.7
4r0e_polio_rdrp	ACK37408.1.11_10688	0.556	459	189	0	15	461	15	459	5.28E-66	356.6
4r0e_polio_rdrp	ACK37384.1.11_10658	0.563	460	197	0	4	461	4	460	5.44E-66	356.5
4r0e_polio_rdrp	ABO69370.1.1.10_10640	0.575	452	188	0	12	461	4	452	5.56E-66	356.5
4r0e_polio_rdrp	AAA45762.1.1.10_10700	0.577	447	187	0	15	461	2	447	5.83E-66	356.3
4r0e_polio_rdrp	AEL31291.1.1.9_10793	0.572	451	189	0	13	461	5	451	5.87E-66	356.3
4r0e_polio_rdrp	ACK37401.1.1.10_10681	0.582	450	185	0	13	461	3	450	6.34E-66	356.2
4r0e_polio_rdrp	ACV51798.1.1.10_10752	0.581	451	184	0	14	461	6	451	6.56E-66	356.1
4r0e_polio_rdrp	ACK37433.1.1.10_10638	0.586	452	184	0	11	461	3	452	6.61E-66	356.1
4r0e_polio_rdrp	ACK37410.1.11_10693	0.574	460	189	0	7	461	7	460	6.79E-66	356.0
4r0e_polio_rdrp	ACZ67658.1.11_10757	0.570	460	195	0	3	461	3	459	6.93E-66	356.0
4r0e_polio_rdrp	AET06138.1.12_10799	0.542	461	197	0	15	461	11	461	7.42E-66	355.8
4r0e_polio_rdrp	ACK37391.1.11_10670	0.565	460	187	0	13	461	13	460	7.78E-66	355.7
4r0e_polio_rdrp	ACK37401.1.11_10681	0.572	460	187	0	10	461	10	460	7.82E-66	355.7
4r0e_polio_rdrp	AMB19798.1.1.9_10797	0.581	451	186	0	12	461	4	451	7.97E-66	355.7
4r0e_polio_rdrp	ACK37378.1.11_10649	0.583	460	183	0	9	461	9	460	8.47E-66	355.5
4r0e_polio_rdrp	ACK37396.1.11_10675	0.567	460	186	0	13	461	13	460	8.47E-66	355.5
4r0e_polio_rdrp	ACK37374.1.1.10_10645	0.589	450	181	0	14	461	4	450	9.23E-66	355.3
4r0e_polio_rdrp	ACK37377.1.11_10648	0.563	460	198	0	3	461	3	460	9.90E-66	355.2
4r0e_polio_rdrp	ABF51194.1.1.10_10678	0.567	448	191	0	15	461	3	448	1.02E-65	355.1
4r0e_polio_rdrp	ABF51192.1.1.10_10639	0.587	450	183	0	13	461	3	450	1.02E-65	355.1
4r0e_polio_rdrp	ABQ16587.1.1.10_10743	0.579	451	186	0	13	461	5	451	1.03E-65	355.1
4r0e_polio_rdrp	ABU62848.1.11_10746	0.561	460	188	0	14	461	14	459	1.09E-65	355.0
4r0e_polio_rdrp	ACK37408.1.1.10_10688	0.565	451	189	0	15	461	7	451	1.17E-65	354.8
4r0e_polio_rdrp	ACK37412.1.11_10695	0.558	459	189	0	14	461	14	459	1.18E-65	354.8
4r0e_polio_rdrp	ABO69375.1.1.10_10702	0.604	452	176	0	11	461	3	452	1.20E-65	354.8
4r0e_polio_rdrp	ACT89355.1.11_10705	0.562	459	186	0	15	461	15	459	1.22E-65	354.7
4r0e_polio_rdrp	ACK37418.1.11_10731	0.628	460	163	0	9	461	9	460	1.26E-65	354.7
4r0e_polio_rdrp	ACK37367.1.1.10_10633	0.580	450	186	0	13	461	3	450	1.28E-65	354.6
4r0e_polio_rdrp	ACK37394.1.1.10_10673	0.582	450	184	0	14	461	4	450	1.29E-65	354.6
4r0e_polio_rdrp	ABK29455.2.1.10_10749	0.588	451	183	0	12	461	4	451	1.41E-65	354.4
4r0e_polio_rdrp	ABF51205.1.11_10674	0.572	460	190	0	7	461	7	460	1.43E-65	354.4
4r0e_polio_rdrp	ACK37413.1.1.10_10696	0.577	452	187	0	12	461	4	452	1.42E-65	354.4
4r0e_polio_rdrp	ABU62849.1.1.9_10747	0.592	451	181	0	12	461	4	451	1.45E-65	354.3
4r0e_polio_rdrp	ACK37394.1.11_10673	0.576	460	192	0	3	461	3	460	1.46E-65	354.3
4r0e_polio_rdrp	AEG42388.1.1.10_10739	0.645	451	156	0	14	461	5	451	1.53E-65	354.2
4r0e_polio_rdrp	ACK37398.1.1.10_10677	0.577	447	187	0	15	461	2	447	1.59E-65	354.1
4r0e_polio_rdrp	ACK37423.1.11_10701	0.576	460	184	0	11	461	11	460	1.65E-65	354.0
4r0e_polio_rdrp	ABF51197.1.11_10636	0.561	460	188	0	14	461	14	460	1.96E-65	353.7
4r0e_polio_rdrp	ACK37381.1.1.10_10654	0.573	450	189	0	13	461	3	450	1.95E-65	353.6
4r0e_polio_rdrp	ACK37431.1.1.10_10704	0.576	450	187	0	14	461	4	450	1.98E-65	353.6
4r0e_polio_rdrp	ABF51202.1.11_10653	0.545	459	194	0	15	461	15	459	2.06E-65	353.6
4r0e_polio_rdrp	AAA45762.1.11_10700	0.561	460	187	0	15	461	15	460	2.08E-65	353.5
4r0e_polio_rdrp	BAS29593.1.10_10461	0.530	464	201	0	15	461	11	464	2.06E-65	353.5
4r0e_polio_rdrp	ABF51199.1.1.10_10660	0.579	447	186	0	15	461	2	447	2.21E-65	353.4
4r0e_polio_rdrp	ABF51203.1.1.10_10697	0.600	452	176	0	13	461	5	452	2.34E-65	353.3
4r0e_polio_rdrp	AAR38849.1.1.10_10476	0.663	454	146	0	15	461	7	454	2.40E-65	353.2
4r0e_polio_rdrp	AEP69155.1_10709	0.098	2055	144	0	13	360	1709	2055	2.62E-65	353.2
4r0e_polio_rdrp	ABF51199.1.11_10660	0.563	460	188	0	13	461	13	460	2.49E-65	353.1
4r0e_polio_rdrp	AFD64773.1.11_10710	0.545	457	193	0	15	459	15	457	2.55E-65	353.1
4r0e_polio_rdrp	AMB19798.1.11_10797	0.570	460	187	0	11	461	11	459	2.77E-65	352.9
4r0e_polio_rdrp	ACK37392.1.11_10671	0.549	459	192	0	15	461	15	459	2.92E-65	352.8
4r0e_polio_rdrp	ACK37404.1.11_10685	0.570	460	185	0	13	461	13	460	3.00E-65	352.7
4r0e_polio_rdrp	ACK37412.1.1.10_10695	0.568	451	188	0	15	461	7	451	3.15E-65	352.6
4r0e_polio_rdrp	ABF51197.1.1.10_10636	0.577	447	187	0	15	461	2	447	3.18E-65	352.6
4r0e_polio_rdrp	ACK37381.1.11_10654	0.561	460	189	0	13	461	13	460	3.62E-65	352.3
4r0e_polio_rdrp	ACK37398.1.11_10677	0.561	460	187	0	15	461	15	460	3.78E-65	352.2
4r0e_polio_rdrp	AJO54282.1.11_10765	0.565	460	191	0	9	461	9	459	4.12E-65	352.0
4r0e_polio_rdrp	ACG63545.1.12_10816	0.543	466	194	0	15	461	15	466	4.39E-65	351.8
4r0e_polio_rdrp	CAA26181.1.1.10_10635	0.573	450	188	0	14	461	4	450	5.17E-65	351.5
4r0e_polio_rdrp	ACK37391.1.1.10_10670	0.578	450	186	0	14	461	4	450	5.09E-65	351.5
4r0e_polio_rdrp	ACK37397.1.11_10676	0.572	460	185	0	12	461	12	460	5.51E-65	351.4
4r0e_polio_rdrp	ACK37404.1.1.10_10685	0.582	450	184	0	14	461	4	450	5.77E-65	351.2
4r0e_polio_rdrp	AFD64773.1.1.10_10710	0.555	449	193	0	15	459	7	449	6.00E-65	351.2
4r0e_polio_rdrp	AJF23050.1.12_10806	0.534	459	201	0	15	461	11	459	6.05E-65	351.2
4r0e_polio_rdrp	ACK37406.1.11_10687	0.545	459	195	0	14	461	14	459	6.32E-65	351.1
4r0e_polio_rdrp	AEG75268.1.11_10707	0.553	459	190	0	15	461	15	459	6.64E-65	350.9
4r0e_polio_rdrp	ACK37406.1.1.11_10687	0.554	451	194	0	15	461	7	451	6.72E-65	350.9
4r0e_polio_rdrp	ACK37392.1.1.10_10671	0.559	451	192	0	15	461	7	451	8.69E-65	350.3
4r0e_polio_rdrp	ABF51201.1.11_10672	0.553	459	191	0	14	461	14	459	9.45E-65	350.2
4r0e_polio_rdrp	AAA69862.1.1.10_10644	0.560	452	195	0	12	461	4	452	9.84E-65	350.1
4r0e_polio_rdrp	ABF51198.1.11_10699	0.567	460	186	0	13	461	13	460	1.01E-64	350.0
4r0e_polio_rdrp	ABF51190.1.1.10_10669	0.571	450	189	0	14	461	4	450	1.16E-64	349.7
4r0e_polio_rdrp	ABU62848.1.1.9_10746	0.572	451	188	0	14	461	6	451	1.17E-64	349.7
4r0e_polio_rdrp	ABF51200.1.1.10_10667	0.557	451	193	0	15	461	7	451	1.27E-64	349.5
4r0e_polio_rdrp	ABO69371.1.1.11_10641	0.552	451	196	0	14	461	6	451	1.36E-64	349.3
4r0e_polio_rdrp	AJO54282.1.1.10_10765	0.574	451	188	0	13	461	5	451	1.45E-64	349.2
4r0e_polio_rdrp	ACR14890.2.1.9_10753	0.605	451	176	0	11	461	3	451	1.67E-64	348.8
4r0e_polio_rdrp	AJO54283.1.1.10_10764	0.583	451	183	0	14	461	6	451	1.76E-64	348.8
4r0e_polio_rdrp	ABF51202.1.1.11_10653	0.554	451	194	0	15	461	7	451	1.80E-64	348.7
4r0e_polio_rdrp	ABO69521.1.11_10706	0.549	459	192	0	15	461	15	459	1.83E-64	348.7
4r0e_polio_rdrp	ACK37376.1.1.11_10647	0.559	451	191	0	16	461	8	451	1.96E-64	348.5
4r0e_polio_rdrp	ACK37379.1.1.10_10652	0.578	450	187	0	13	461	3	450	2.09E-64	348.4
4r0e_polio_rdrp	AAL57904.1.12_10815	0.545	466	195	0	13	461	13	466	2.35E-64	348.1
4r0e_polio_rdrp	ABO69521.1.1.10_10706	0.559	451	192	0	15	461	7	451	3.24E-64	347.4
4r0e_polio_rdrp	AWK02671.1.1.7_10800	0.581	454	181	0	15	461	7	454	3.39E-64	347.3
4r0e_polio_rdrp	VFH35710.1.1.7_10464	0.507	460	213	0	15	461	6	460	3.98E-64	347.0
4r0e_polio_rdrp	ATG32105.1_10848	0.102	1527	291	0	15	461	1043	1510	4.20E-64	346.9
4r0e_polio_rdrp	ACK37376.1.11_10647	0.549	459	192	0	15	461	15	459	4.18E-64	346.9
4r0e_polio_rdrp	ABF51191.1.11_10650	0.557	460	197	0	7	461	7	460	5.05E-64	346.5
4r0e_polio_rdrp	ACK37403.1.11_10684	0.549	459	191	0	16	461	16	459	6.61E-64	345.8
