query	target	pident	fident	alnlen	mismatch	gapopen	qstart	qend	qlen	qcov	tstart	tend	tlen	tcov	evalue	bits	prob	lddt	alntmscore
1_4r0e_polio_rdrp	CF-ALG04730.2.11_10608_relaxed	70.400	0.704	461	136	0	1	461	461	1.000	1	461	461	1.000	1.068E-70	2954	1.000	9.475E-01	9.930E-01
1_4r0e_polio_rdrp	CF-AAQ73080.1.1.10_10514_relaxed	74.300	0.743	453	115	1	10	461	461	0.980	2	454	454	0.998	5.873E-71	2952	1.000	9.410E-01	9.910E-01
1_4r0e_polio_rdrp	CF-AAX47042.1.1.10_10543_relaxed	74.300	0.743	453	115	1	10	461	461	0.980	2	454	454	0.998	3.600E-71	2952	1.000	9.362E-01	9.903E-01
1_4r0e_polio_rdrp	CF-AAD46138.1.1.10_10494_relaxed	73.700	0.737	453	118	1	10	461	461	0.980	2	454	454	0.998	3.600E-71	2951	1.000	9.356E-01	9.903E-01
1_4r0e_polio_rdrp	CF-AHE93351.1.1.10_10552_relaxed	74.100	0.741	453	116	1	10	461	461	0.980	2	454	454	0.998	5.562E-71	2951	1.000	9.402E-01	9.911E-01
1_4r0e_polio_rdrp	CF-AAQ73090.1.1.10_10502_relaxed	74.600	0.746	453	114	1	10	461	461	0.980	2	454	454	0.998	6.548E-71	2950	1.000	9.410E-01	9.910E-01
1_4r0e_polio_rdrp	CF-AAL69623.2.1.10_10555_relaxed	75.400	0.754	453	110	1	10	461	461	0.980	2	454	454	0.998	6.548E-71	2949	1.000	9.409E-01	9.907E-01
1_4r0e_polio_rdrp	CF-AAQ73078.1.1.10_10512_relaxed	74.100	0.741	453	116	1	10	461	461	0.980	2	454	454	0.998	4.014E-71	2949	1.000	9.356E-01	9.903E-01
1_4r0e_polio_rdrp	CF-AAX47036.1.1.10_10537_relaxed	73.900	0.739	453	117	1	10	461	461	0.980	2	454	454	0.998	5.562E-71	2949	1.000	9.391E-01	9.907E-01
1_4r0e_polio_rdrp	CF-AHL27172.1.1.10_10549_relaxed	73.900	0.739	453	117	1	10	461	461	0.980	2	454	454	0.998	6.202E-71	2949	1.000	9.405E-01	9.907E-01
1_4r0e_polio_rdrp	CF-AAQ73077.1.1.10_10511_relaxed	74.800	0.748	453	113	1	10	461	461	0.980	2	454	454	0.998	4.014E-71	2948	1.000	9.352E-01	9.901E-01
1_4r0e_polio_rdrp	CF-AAX47043.1.1.10_10545_relaxed	73.700	0.737	453	118	1	10	461	461	0.980	2	454	454	0.998	4.238E-71	2948	1.000	9.357E-01	9.904E-01
1_4r0e_polio_rdrp	CF-AAQ73096.1.1.10_10506_relaxed	74.600	0.746	453	114	1	10	461	461	0.980	2	454	454	0.998	7.300E-71	2947	1.000	9.403E-01	9.911E-01
1_4r0e_polio_rdrp	CF-AAQ73083.1.1.10_10517_relaxed	74.600	0.746	453	114	1	10	461	461	0.980	2	454	454	0.998	4.725E-71	2946	1.000	9.355E-01	9.903E-01
1_4r0e_polio_rdrp	CF-AAQ73092.1.1.10_10526_relaxed	73.900	0.739	453	117	1	10	461	461	0.980	2	454	454	0.998	4.989E-71	2945	1.000	9.359E-01	9.901E-01
1_4r0e_polio_rdrp	CF-AAL69638.2.1.10_10624_relaxed	76.100	0.761	453	107	1	10	461	461	0.980	2	454	454	0.998	6.914E-71	2944	1.000	9.387E-01	9.905E-01
1_4r0e_polio_rdrp	CF-AAQ73093.1.1.10_10527_relaxed	74.100	0.741	453	116	1	10	461	461	0.980	2	454	454	0.998	9.581E-71	2944	1.000	9.416E-01	9.910E-01
1_4r0e_polio_rdrp	CF-AAQ73097.1.1.10_10528_relaxed	74.300	0.743	453	115	1	10	461	461	0.980	2	454	454	0.998	8.594E-71	2944	1.000	9.401E-01	9.911E-01
1_4r0e_polio_rdrp	CF-AAX47034.1.1.10_10535_relaxed	74.300	0.743	453	115	1	10	461	461	0.980	2	454	454	0.998	4.989E-71	2944	1.000	9.351E-01	9.900E-01
1_4r0e_polio_rdrp	CF-AAX47037.1.1.10_10538_relaxed	74.300	0.743	453	115	1	10	461	461	0.980	2	454	454	0.998	7.300E-71	2944	1.000	9.389E-01	9.906E-01
1_4r0e_polio_rdrp	CF-AAC63944.2.1.10_10499_relaxed	73.900	0.739	453	117	1	10	461	461	0.980	2	454	454	0.998	6.548E-71	2943	1.000	9.375E-01	9.905E-01
1_4r0e_polio_rdrp	CF-AEE01039.1.11_10603_relaxed	69.600	0.696	461	140	0	1	461	461	1.000	1	461	461	1.000	2.166E-70	2942	1.000	9.483E-01	9.925E-01
1_4r0e_polio_rdrp	CF-AAB59927.1.1.10_10492_relaxed	74.300	0.743	453	115	1	10	461	461	0.980	2	454	454	0.998	1.128E-70	2939	1.000	9.403E-01	9.909E-01
1_4r0e_polio_rdrp	CF-AAL37163.1.1.10_10515_relaxed	74.100	0.741	453	116	1	10	461	461	0.980	2	454	454	0.998	1.012E-70	2939	1.000	9.399E-01	9.905E-01
1_4r0e_polio_rdrp	CF-AAQ73094.1.1.10_10503_relaxed	74.100	0.741	453	116	1	10	461	461	0.980	2	454	454	0.998	6.914E-71	2939	1.000	9.354E-01	9.902E-01
1_4r0e_polio_rdrp	CF-AAT65964.1.1.10_10531_relaxed	74.300	0.743	453	115	1	10	461	461	0.980	2	454	454	0.998	7.300E-71	2939	1.000	9.361E-01	9.903E-01
1_4r0e_polio_rdrp	CF-AAX47033.1.1.10_10534_relaxed	74.300	0.743	453	115	1	10	461	461	0.980	2	454	454	0.998	1.328E-70	2938	1.000	9.416E-01	9.913E-01
1_4r0e_polio_rdrp	CF-AAX47035.1.1.10_10536_relaxed	74.100	0.741	453	116	1	10	461	461	0.980	2	454	454	0.998	1.128E-70	2938	1.000	9.395E-01	9.910E-01
1_4r0e_polio_rdrp	CF-CAA29172.1.1.10_10495_relaxed	73.900	0.739	453	117	1	10	461	461	0.980	2	454	454	0.998	1.328E-70	2938	1.000	9.413E-01	9.910E-01
1_4r0e_polio_rdrp	CF-AAC00531.1.1.10_10493_relaxed	73.700	0.737	453	118	1	10	461	461	0.980	2	454	454	0.998	1.128E-70	2937	1.000	9.392E-01	9.909E-01
1_4r0e_polio_rdrp	CF-AAX47041.1.1.10_10542_relaxed	74.100	0.741	453	116	1	10	461	461	0.980	2	454	454	0.998	8.594E-71	2935	1.000	9.352E-01	9.903E-01
1_4r0e_polio_rdrp	CF-AAQ73088.1.1.10_10522_relaxed	74.100	0.741	453	116	1	10	461	461	0.980	2	454	454	0.998	1.328E-70	2934	1.000	9.396E-01	9.905E-01
1_4r0e_polio_rdrp	CF-AAQ73089.1.1.10_10523_relaxed	74.300	0.743	453	115	1	10	461	461	0.980	2	454	454	0.998	1.012E-70	2934	1.000	9.364E-01	9.905E-01
1_4r0e_polio_rdrp	CF-AAF21971.1.1.10_10496_relaxed	73.700	0.737	453	118	1	10	461	461	0.980	2	454	454	0.998	1.128E-70	2929	1.000	9.351E-01	9.901E-01
1_4r0e_polio_rdrp	CF-AAQ73085.1.1.10_10519_relaxed	74.300	0.743	453	115	1	10	461	461	0.980	2	454	454	0.998	2.287E-70	2929	1.000	9.418E-01	9.912E-01
1_4r0e_polio_rdrp	CF-CAA55650.1.1.10_10509_relaxed	73.900	0.739	453	117	1	10	461	461	0.980	2	454	454	0.998	2.166E-70	2928	1.000	9.410E-01	9.910E-01
1_4r0e_polio_rdrp	CF-BAA24003.1.11_10589_relaxed	67.800	0.678	461	148	0	1	461	461	1.000	1	461	461	1.000	9.929E-70	2921	1.000	9.507E-01	9.938E-01
1_4r0e_polio_rdrp	CF-CAA56365.1.1.10_10508_relaxed	73.500	0.735	453	119	1	10	461	461	0.980	2	454	454	0.998	2.692E-70	2910	1.000	9.331E-01	9.897E-01
1_4r0e_polio_rdrp	CF-AAW30682.1.11_10479_relaxed	69.200	0.692	462	141	1	1	461	461	1.000	1	462	462	1.000	4.392E-70	2909	1.000	9.382E-01	9.896E-01
1_4r0e_polio_rdrp	CF-AAX47044.1.1.10_10548_relaxed	73.700	0.737	453	117	2	10	461	461	0.980	2	453	453	0.998	3.169E-70	2908	1.000	9.353E-01	9.879E-01
1_4r0e_polio_rdrp	CF-AAD02132.1.1.10_10497_relaxed	73.700	0.737	453	118	1	10	461	461	0.980	2	454	454	0.998	7.988E-70	2905	1.000	9.408E-01	9.912E-01
1_4r0e_polio_rdrp	CF-ANN47502.1.11_10487_relaxed	69.400	0.694	462	140	1	1	461	461	1.000	1	462	462	1.000	7.565E-70	2905	1.000	9.404E-01	9.905E-01
1_4r0e_polio_rdrp	CF-AAL69631.2.11_10621_relaxed	66.100	0.661	461	155	1	1	461	461	1.000	1	460	460	1.000	1.453E-69	2903	1.000	9.476E-01	9.895E-01
1_4r0e_polio_rdrp	CF-AKA64452.1.1.10_10623_relaxed	69.200	0.692	452	139	0	10	461	461	0.980	2	453	453	0.998	1.169E-69	2901	1.000	9.399E-01	9.936E-01
1_4r0e_polio_rdrp	CF-AAW30683.1.11_10480_relaxed	69.000	0.690	462	142	1	1	461	461	1.000	1	462	462	1.000	7.565E-70	2901	1.000	9.391E-01	9.897E-01
1_4r0e_polio_rdrp	CF-CAD38168.2.1.10_10532_relaxed	74.600	0.746	453	114	1	10	461	461	0.980	2	454	454	0.998	7.565E-70	2900	1.000	9.376E-01	9.905E-01
1_4r0e_polio_rdrp	CF-AKA64451.1.1.10_10622_relaxed	69.000	0.690	452	140	0	10	461	461	0.980	2	453	453	0.998	1.534E-69	2897	1.000	9.405E-01	9.937E-01
1_4r0e_polio_rdrp	CF-AAW30685.1.11_10482_relaxed	69.400	0.694	462	140	1	1	461	461	1.000	1	462	462	1.000	1.048E-69	2897	1.000	9.396E-01	9.905E-01
1_4r0e_polio_rdrp	CF-AFQ55916.1.1.10_10606_relaxed	71.000	0.710	452	131	0	10	461	461	0.980	2	453	453	0.998	1.169E-69	2895	1.000	9.369E-01	9.930E-01
1_4r0e_polio_rdrp	CF-BAW98044.1.1.10_10600_relaxed	69.000	0.690	452	140	0	10	461	461	0.980	2	453	453	0.998	2.013E-69	2890	1.000	9.391E-01	9.936E-01
1_4r0e_polio_rdrp	CF-ARM53611.1.1.12_10617_relaxed	71.000	0.710	452	131	0	10	461	461	0.980	2	453	453	0.998	1.169E-69	2889	1.000	9.331E-01	9.927E-01
1_4r0e_polio_rdrp	CF-AAZ73344.1.1.10_10594_relaxed	69.000	0.690	452	140	0	10	461	461	0.980	2	453	453	0.998	2.502E-69	2887	1.000	9.397E-01	9.937E-01
1_4r0e_polio_rdrp	CF-AAR38843.1.11_10470_relaxed	68.300	0.683	462	145	1	1	461	461	1.000	1	462	462	1.000	1.907E-69	2887	1.000	9.395E-01	9.905E-01
1_4r0e_polio_rdrp	CF-AAR38848.1.11_10475_relaxed	67.900	0.679	462	147	1	1	461	461	1.000	1	462	462	1.000	1.710E-69	2884	1.000	9.368E-01	9.900E-01
1_4r0e_polio_rdrp	CF-AAR38849.1.11_10476_relaxed	67.000	0.670	462	151	1	1	461	461	1.000	1	462	462	1.000	2.790E-69	2882	1.000	9.406E-01	9.905E-01
1_4r0e_polio_rdrp	CF-ABV25904.1.11_10483_relaxed	68.100	0.681	462	146	1	1	461	461	1.000	1	462	462	1.000	2.946E-69	2882	1.000	9.413E-01	9.908E-01
1_4r0e_polio_rdrp	CF-AVJ35777.1.1.10_10607_relaxed	71.000	0.710	452	131	0	10	461	461	0.980	2	453	453	0.998	2.013E-69	2880	1.000	9.341E-01	9.925E-01
1_4r0e_polio_rdrp	CF-AAR38845.1.11_10472_relaxed	67.000	0.670	462	151	1	1	461	461	1.000	1	462	462	1.000	3.110E-69	2879	1.000	9.406E-01	9.901E-01
1_4r0e_polio_rdrp	CF-AFK66746.1.1.10_10605_relaxed	71.000	0.710	452	131	0	10	461	461	0.980	2	453	453	0.998	2.790E-69	2876	1.000	9.351E-01	9.927E-01
1_4r0e_polio_rdrp	CF-AAA50478.1.11_10477_relaxed	67.900	0.679	462	147	1	1	461	461	1.000	1	462	462	1.000	4.310E-69	2874	1.000	9.409E-01	9.903E-01
1_4r0e_polio_rdrp	CF-AAR38840.1.11_10467_relaxed	68.300	0.683	462	145	1	1	461	461	1.000	1	462	462	1.000	3.662E-69	2873	1.000	9.384E-01	9.901E-01
1_4r0e_polio_rdrp	CF-ANF04008.1.1.10_10620_relaxed	71.200	0.712	452	130	0	10	461	461	0.980	2	453	453	0.998	3.662E-69	2872	1.000	9.349E-01	9.929E-01
1_4r0e_polio_rdrp	CF-ALG04730.2.1.11_10608_relaxed	71.200	0.712	452	130	0	10	461	461	0.980	2	453	453	0.998	3.866E-69	2870	1.000	9.343E-01	9.930E-01
1_4r0e_polio_rdrp	CF-AAR38847.1.11_10474_relaxed	67.900	0.679	462	147	1	1	461	461	1.000	1	462	462	1.000	4.082E-69	2870	1.000	9.376E-01	9.900E-01
1_4r0e_polio_rdrp	CF-ANF04008.1.11_10620_relaxed	70.700	0.707	461	135	0	1	461	461	1.000	18	478	478	0.964	8.277E-69	2869	1.000	9.434E-01	9.924E-01
1_4r0e_polio_rdrp	CF-AAZ73369.1.1.10_10595_relaxed	69.000	0.690	452	140	0	10	461	461	0.980	2	453	453	0.998	7.425E-69	2868	1.000	9.403E-01	9.934E-01
1_4r0e_polio_rdrp	CF-ANN47501.1.11_10484_relaxed	67.500	0.675	462	149	1	1	461	461	1.000	1	462	462	1.000	5.358E-69	2868	1.000	9.398E-01	9.900E-01
1_4r0e_polio_rdrp	CF-AAL69626.2.11_10488_relaxed	67.700	0.677	462	148	1	1	461	461	1.000	1	462	462	1.000	5.358E-69	2867	1.000	9.396E-01	9.894E-01
1_4r0e_polio_rdrp	CF-AAL69636.2.11_10490_relaxed	67.300	0.673	462	150	1	1	461	461	1.000	1	462	462	1.000	5.074E-69	2867	1.000	9.396E-01	9.890E-01
1_4r0e_polio_rdrp	CF-AAR38846.1.11_10473_relaxed	67.900	0.679	462	147	1	1	461	461	1.000	1	462	462	1.000	5.074E-69	2866	1.000	9.378E-01	9.900E-01
1_4r0e_polio_rdrp	CF-AAM00274.1.1.10_10601_relaxed	70.700	0.707	452	132	0	10	461	461	0.980	2	453	453	0.998	9.228E-69	2860	1.000	9.378E-01	9.931E-01
1_4r0e_polio_rdrp	CF-AAM00276.1.1.10_10602_relaxed	71.200	0.712	452	130	0	10	461	461	0.980	2	453	453	0.998	6.307E-69	2859	1.000	9.333E-01	9.929E-01
1_4r0e_polio_rdrp	CF-ACK37393.1.11_10742_relaxed	63.700	0.637	461	166	1	1	461	461	1.000	1	460	460	1.000	1.279E-68	2855	1.000	9.409E-01	9.906E-01
1_4r0e_polio_rdrp	CF-ALG04780.2.1.10_10609_relaxed	71.200	0.712	452	130	0	10	461	461	0.980	2	453	453	0.998	9.228E-69	2854	1.000	9.340E-01	9.928E-01
1_4r0e_polio_rdrp	CF-AAL69633.2.11_10489_relaxed	67.300	0.673	462	150	1	1	461	461	1.000	1	462	462	1.000	1.426E-68	2853	1.000	9.408E-01	9.904E-01
1_4r0e_polio_rdrp	CF-AAR38844.1.11_10471_relaxed	67.700	0.677	462	148	1	1	461	461	1.000	1	462	462	1.000	1.211E-68	2853	1.000	9.391E-01	9.903E-01
1_4r0e_polio_rdrp	CF-ACK37407.1.11_10726_relaxed	64.600	0.646	461	162	1	1	461	461	1.000	1	460	460	1.000	1.590E-68	2850	1.000	9.405E-01	9.904E-01
1_4r0e_polio_rdrp	CF-ACK37417.1.11_10730_relaxed	65.500	0.655	461	158	1	1	461	461	1.000	1	460	460	1.000	1.426E-68	2844	1.000	9.352E-01	9.903E-01
1_4r0e_polio_rdrp	CF-AAZ73368.1.1.10_10596_relaxed	68.800	0.688	452	141	0	10	461	461	0.980	2	453	453	0.998	2.738E-68	2842	1.000	9.384E-01	9.933E-01
1_4r0e_polio_rdrp	CF-AEX93173.1.1.10_10604_relaxed	70.300	0.703	452	134	0	10	461	461	0.980	2	453	453	0.998	1.871E-68	2838	1.000	9.323E-01	9.923E-01
1_4r0e_polio_rdrp	CF-ANN02908.1.1.10_10593_relaxed	67.600	0.676	452	146	0	10	461	461	0.980	2	453	453	0.998	3.403E-68	2838	1.000	9.382E-01	9.938E-01
1_4r0e_polio_rdrp	CF-AAR38842.1.11_10469_relaxed	67.300	0.673	462	150	1	1	461	461	1.000	1	462	462	1.000	3.223E-68	2834	1.000	9.379E-01	9.902E-01
1_4r0e_polio_rdrp	CF-AAZ73366.1.1.10_10590_relaxed	68.100	0.681	452	144	0	10	461	461	0.980	2	453	453	0.998	5.258E-68	2831	1.000	9.381E-01	9.939E-01
1_4r0e_polio_rdrp	CF-ACK37425.1.11_10734_relaxed	64.400	0.644	461	163	1	1	461	461	1.000	1	460	460	1.000	3.223E-68	2831	1.000	9.362E-01	9.904E-01
1_4r0e_polio_rdrp	CF-AEE01039.1.1.10_10603_relaxed	70.100	0.701	449	134	0	13	461	461	0.974	5	453	453	0.991	4.230E-68	2828	1.000	9.348E-01	9.926E-01
1_4r0e_polio_rdrp	CF-ACK37420.1.11_10732_relaxed	66.100	0.661	461	154	2	1	461	461	1.000	1	459	459	1.000	3.403E-68	2827	1.000	9.349E-01	9.894E-01
1_4r0e_polio_rdrp	CF-ABF51182.1.11_10724_relaxed	64.200	0.642	461	164	1	1	461	461	1.000	1	460	460	1.000	5.258E-68	2826	1.000	9.385E-01	9.901E-01
1_4r0e_polio_rdrp	CF-AAR38841.1.11_10468_relaxed	67.000	0.670	462	150	2	1	461	461	1.000	1	461	461	1.000	3.794E-68	2826	1.000	9.361E-01	9.886E-01
1_4r0e_polio_rdrp	CF-ABF51181.1.11_10721_relaxed	63.900	0.639	461	165	1	1	461	461	1.000	1	460	460	1.000	4.716E-68	2825	1.000	9.371E-01	9.898E-01
1_4r0e_polio_rdrp	CF-ACK37428.1.11_10736_relaxed	64.800	0.648	461	161	1	1	461	461	1.000	1	460	460	1.000	5.552E-68	2824	1.000	9.384E-01	9.898E-01
1_4r0e_polio_rdrp	CF-ACK37368.1.11_10715_relaxed	63.300	0.633	461	168	1	1	461	461	1.000	1	460	460	1.000	8.124E-68	2819	1.000	9.381E-01	9.910E-01
1_4r0e_polio_rdrp	CF-ACK37411.1.11_10729_relaxed	64.600	0.646	461	162	1	1	461	461	1.000	1	460	460	1.000	5.552E-68	2817	1.000	9.342E-01	9.895E-01
1_4r0e_polio_rdrp	CF-ABF51179.1.11_10713_relaxed	63.700	0.637	461	166	1	1	461	461	1.000	1	460	460	1.000	1.189E-67	2813	1.000	9.396E-01	9.899E-01
1_4r0e_polio_rdrp	CF-BAA24003.1.1.10_10589_relaxed	68.500	0.685	452	142	0	10	461	461	0.980	2	453	453	0.998	1.477E-67	2811	1.000	9.372E-01	9.937E-01
1_4r0e_polio_rdrp	CF-AAA45756.1.11_10717_relaxed	63.700	0.637	461	166	1	1	461	461	1.000	1	460	460	1.000	1.647E-67	2806	1.000	9.389E-01	9.900E-01
1_4r0e_polio_rdrp	CF-ABF51183.1.11_10727_relaxed	63.500	0.635	461	167	1	1	461	461	1.000	1	460	460	1.000	1.477E-67	2804	1.000	9.367E-01	9.898E-01
1_4r0e_polio_rdrp	CF-ACK37444.1.11_10725_relaxed	63.300	0.633	461	168	1	1	461	461	1.000	1	460	460	1.000	1.836E-67	2804	1.000	9.394E-01	9.893E-01
1_4r0e_polio_rdrp	CF-AEP69156.1.11_10741_relaxed	63.500	0.635	461	167	1	1	461	461	1.000	1	460	460	1.000	1.325E-67	2802	1.000	9.344E-01	9.892E-01
1_4r0e_polio_rdrp	CF-ABF51180.1.11_10716_relaxed	63.700	0.637	461	166	1	1	461	461	1.000	1	460	460	1.000	2.162E-67	2797	1.000	9.360E-01	9.899E-01
1_4r0e_polio_rdrp	CF-AAB39968.1.11_10478_relaxed	66.800	0.668	462	152	1	1	461	461	1.000	1	462	462	1.000	1.325E-67	2797	1.000	9.317E-01	9.888E-01
1_4r0e_polio_rdrp	CF-ACK37442.1.11_10720_relaxed	63.700	0.637	461	166	1	1	461	461	1.000	1	460	460	1.000	2.687E-67	2796	1.000	9.383E-01	9.894E-01
1_4r0e_polio_rdrp	CF-ACK37424.1.11_10733_relaxed	63.900	0.639	461	165	1	1	461	461	1.000	1	460	460	1.000	3.163E-67	2793	1.000	9.376E-01	9.902E-01
1_4r0e_polio_rdrp	CF-ABF51184.1.11_10714_relaxed	62.400	0.624	461	172	1	1	461	461	1.000	1	460	460	1.000	3.724E-67	2792	1.000	9.388E-01	9.905E-01
1_4r0e_polio_rdrp	CF-AAR38840.1.1.10_10467_relaxed	68.200	0.682	453	143	1	10	461	461	0.980	2	454	454	0.998	1.189E-67	2789	1.000	9.250E-01	9.889E-01
1_4r0e_polio_rdrp	CF-ACK37430.1.11_10737_relaxed	63.500	0.635	461	167	1	1	461	461	1.000	1	460	460	1.000	6.075E-67	2785	1.000	9.395E-01	9.912E-01
1_4r0e_polio_rdrp	CF-AAR38845.1.1.10_10472_relaxed	66.800	0.668	453	149	1	10	461	461	0.980	2	454	454	0.998	1.939E-67	2784	1.000	9.271E-01	9.888E-01
1_4r0e_polio_rdrp	CF-ANN47501.1.1.10_10484_relaxed	67.500	0.675	453	146	1	10	461	461	0.980	2	454	454	0.998	1.647E-67	2784	1.000	9.262E-01	9.881E-01
1_4r0e_polio_rdrp	CF-AEG42388.1.11_10739_relaxed	63.700	0.637	461	166	1	1	461	461	1.000	1	460	460	1.000	3.724E-67	2784	1.000	9.346E-01	9.895E-01
1_4r0e_polio_rdrp	CF-AAR38842.1.1.10_10469_relaxed	67.300	0.673	453	147	1	10	461	461	0.980	2	454	454	0.998	1.939E-67	2781	1.000	9.258E-01	9.882E-01
1_4r0e_polio_rdrp	CF-ACK37386.1.11_10723_relaxed	63.100	0.631	461	169	1	1	461	461	1.000	1	460	460	1.000	7.551E-67	2778	1.000	9.372E-01	9.914E-01
1_4r0e_polio_rdrp	CF-AAR38847.1.1.10_10474_relaxed	67.700	0.677	453	145	1	10	461	461	0.980	2	454	454	0.998	2.545E-67	2777	1.000	9.257E-01	9.887E-01
1_4r0e_polio_rdrp	CF-ANN47502.1.1.10_10487_relaxed	69.300	0.693	453	138	1	10	461	461	0.980	2	454	454	0.998	2.047E-67	2776	1.000	9.228E-01	9.883E-01
1_4r0e_polio_rdrp	CF-ACK37418.1.11_10731_relaxed	63.100	0.631	461	169	1	1	461	461	1.000	1	460	460	1.000	8.418E-67	2776	1.000	9.369E-01	9.912E-01
1_4r0e_polio_rdrp	CF-ACK37380.1.11_10719_relaxed	62.400	0.624	461	172	1	1	461	461	1.000	1	460	460	1.000	1.167E-66	2774	1.000	9.396E-01	9.910E-01
1_4r0e_polio_rdrp	CF-ACK37409.1.11_10728_relaxed	64.400	0.644	461	163	1	1	461	461	1.000	1	460	460	1.000	7.151E-67	2774	1.000	9.352E-01	9.896E-01
1_4r0e_polio_rdrp	CF-AAL69631.2.1.10_10621_relaxed	67.000	0.670	452	148	1	10	461	461	0.980	2	452	452	0.998	5.753E-67	2773	1.000	9.339E-01	9.875E-01
1_4r0e_polio_rdrp	CF-ACK37428.1.1.10_10736_relaxed	65.200	0.652	452	156	1	10	461	461	0.980	2	452	452	0.998	4.384E-67	2771	1.000	9.281E-01	9.886E-01
1_4r0e_polio_rdrp	CF-AMD82094.1.1.10_10610_relaxed	71.400	0.714	449	127	1	13	461	461	0.974	5	452	452	0.991	5.449E-67	2771	1.000	9.293E-01	9.900E-01
1_4r0e_polio_rdrp	CF-AAR38849.1.1.10_10476_relaxed	67.100	0.671	453	148	1	10	461	461	0.980	2	454	454	0.998	3.932E-67	2771	1.000	9.272E-01	9.881E-01
1_4r0e_polio_rdrp	CF-AAR38848.1.1.10_10475_relaxed	67.900	0.679	453	144	1	10	461	461	0.980	2	454	454	0.998	3.724E-67	2770	1.000	9.251E-01	9.891E-01
1_4r0e_polio_rdrp	CF-ADV57354.1.1.10_10738_relaxed	64.900	0.649	451	157	1	11	461	461	0.978	2	451	451	0.998	4.152E-67	2769	1.000	9.273E-01	9.875E-01
1_4r0e_polio_rdrp	CF-AAW30682.1.1.10_10479_relaxed	68.800	0.688	453	140	1	10	461	461	0.980	2	454	454	0.998	1.836E-67	2768	1.000	9.190E-01	9.853E-01
1_4r0e_polio_rdrp	CF-ACK37444.1.1.10_10725_relaxed	64.100	0.641	452	161	1	10	461	461	0.980	2	452	452	0.998	5.449E-67	2766	1.000	9.283E-01	9.877E-01
1_4r0e_polio_rdrp	CF-ACK37407.1.1.10_10726_relaxed	65.200	0.652	452	156	1	10	461	461	0.980	2	452	452	0.998	5.449E-67	2764	1.000	9.268E-01	9.881E-01
1_4r0e_polio_rdrp	CF-AAR38843.1.1.10_10470_relaxed	68.400	0.684	453	142	1	10	461	461	0.980	2	454	454	0.998	5.449E-67	2764	1.000	9.257E-01	9.890E-01
1_4r0e_polio_rdrp	CF-ACK37393.1.1.10_10742_relaxed	64.600	0.646	452	159	1	10	461	461	0.980	2	452	452	0.998	6.414E-67	2763	1.000	9.278E-01	9.884E-01
1_4r0e_polio_rdrp	CF-AAW30685.1.1.10_10482_relaxed	69.300	0.693	453	138	1	10	461	461	0.980	2	454	454	0.998	4.887E-67	2762	1.000	9.236E-01	9.883E-01
1_4r0e_polio_rdrp	CF-ACK37417.1.1.10_10730_relaxed	66.200	0.662	451	151	1	11	461	461	0.978	2	451	451	0.998	9.385E-67	2755	1.000	9.266E-01	9.889E-01
1_4r0e_polio_rdrp	CF-ACK37425.1.1.10_10734_relaxed	65.600	0.656	451	154	1	11	461	461	0.978	2	451	451	0.998	9.385E-67	2754	1.000	9.255E-01	9.889E-01
1_4r0e_polio_rdrp	CF-ABV25904.1.1.10_10483_relaxed	68.200	0.682	453	143	1	10	461	461	0.980	2	454	454	0.998	7.551E-67	2754	1.000	9.235E-01	9.888E-01
1_4r0e_polio_rdrp	CF-AAL69636.2.1.10_10490_relaxed	67.100	0.671	453	148	1	10	461	461	0.980	2	454	454	0.998	7.973E-67	2753	1.000	9.243E-01	9.876E-01
1_4r0e_polio_rdrp	CF-AAA50478.1.1.10_10477_relaxed	67.900	0.679	453	144	1	10	461	461	0.980	2	454	454	0.998	6.075E-67	2752	1.000	9.211E-01	9.869E-01
1_4r0e_polio_rdrp	CF-AAW30684.1.1.10_10481_relaxed	68.800	0.688	453	140	1	10	461	461	0.980	2	454	454	0.998	1.167E-66	2745	1.000	9.230E-01	9.881E-01
1_4r0e_polio_rdrp	CF-ABF51179.1.1.10_10713_relaxed	64.600	0.646	452	159	1	10	461	461	0.980	2	452	452	0.998	1.903E-66	2744	1.000	9.279E-01	9.884E-01
1_4r0e_polio_rdrp	CF-ACU27241.1.1.10_10576_relaxed	80.000	0.800	440	81	2	10	445	461	0.946	2	438	438	0.998	1.010E-67	2742	1.000	9.036E-01	9.762E-01
1_4r0e_polio_rdrp	CF-ACK37420.1.1.10_10732_relaxed	66.800	0.668	452	148	2	10	461	461	0.980	2	451	451	0.998	1.301E-66	2742	1.000	9.227E-01	9.876E-01
1_4r0e_polio_rdrp	CF-AAW30683.1.1.10_10480_relaxed	68.600	0.686	453	141	1	10	461	461	0.980	2	454	454	0.998	1.450E-66	2742	1.000	9.234E-01	9.879E-01
1_4r0e_polio_rdrp	CF-AEG42388.1.1.10_10739_relaxed	64.500	0.645	451	159	1	11	461	461	0.978	2	451	451	0.998	2.122E-66	2739	1.000	9.260E-01	9.882E-01
1_4r0e_polio_rdrp	CF-ABF51181.1.1.10_10721_relaxed	64.800	0.648	450	157	1	12	461	461	0.976	3	451	451	0.996	2.940E-66	2734	1.000	9.258E-01	9.887E-01
1_4r0e_polio_rdrp	CF-ABF51183.1.1.10_10727_relaxed	64.100	0.641	452	161	1	10	461	461	0.980	2	452	452	0.998	2.637E-66	2734	1.000	9.251E-01	9.883E-01
