hallmark,cluster_id,structure_representative,cluster_member,protlen,plddt,ptm,ictv_sort,ictv_realm,ictv_family,ictv_species,genbank_name,foldseek
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ADL38959.1.1.6_10886_relaxed,452,96.1,0.94,10886,Riboviria,Picornaviridae,Oscivirus A,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ALL55200.1.11_10911_relaxed,472,95.8,0.93,10911,Riboviria,Picornaviridae,Sicinivirus A,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ADL38961.1.11_10887_relaxed,470,95.7,0.94,10887,Riboviria,Picornaviridae,Oscivirus A,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-BAS53431.1.11_10868_relaxed,474,94.8,0.93,10868,Riboviria,Picornaviridae,Aichivirus D,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ADL38957.1.11_10888_relaxed,475,95.9,0.93,10888,Riboviria,Picornaviridae,Passerivirus A,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABI54483.1.1.26_7199_relaxed,567,91.2,0.9,7199,Riboviria,Flaviviridae,Orthoflavivirus saboyaense,"Catalytic core domain of RNA-dependent RNA polymerase (RdRp) in the genus Flavivirus, within the family Flaviviridae of positive-sense single-stranded RNA (+ssRNA) viruses; cd23204",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-CAC82713.1.1.10_7185_relaxed,560,91.8,0.91,7185,Riboviria,Flaviviridae,Orthoflavivirus montanaense,"Catalytic core domain of RNA-dependent RNA polymerase (RdRp) in the genus Flavivirus, within the family Flaviviridae of positive-sense single-stranded RNA (+ssRNA) viruses; cd23204",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-CAA69190.1.1.12_7177_relaxed,564,91.2,0.91,7177,Riboviria,Flaviviridae,Orthoflavivirus loupingi,"Catalytic core domain of RNA-dependent RNA polymerase (RdRp) in the genus Flavivirus, within the family Flaviviridae of positive-sense single-stranded RNA (+ssRNA) viruses; cd23204",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABB90675.1.1.12_7181_relaxed,564,92.0,0.91,7181,Riboviria,Flaviviridae,Orthoflavivirus loupingi,"Catalytic core domain of RNA-dependent RNA polymerase (RdRp) in the genus Flavivirus, within the family Flaviviridae of positive-sense single-stranded RNA (+ssRNA) viruses; cd23204",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAF70829.1.1.10_7135_relaxed,560,91.4,0.91,7135,Riboviria,Flaviviridae,Orthoflavivirus apoiense,"Catalytic core domain of RNA-dependent RNA polymerase (RdRp) in the genus Flavivirus, within the family Flaviviridae of positive-sense single-stranded RNA (+ssRNA) viruses; cd23204",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABG37975.1.1.12_7176_relaxed,567,91.5,0.91,7176,Riboviria,Flaviviridae,Orthoflavivirus louisense,"Catalytic core domain of RNA-dependent RNA polymerase (RdRp) in the genus Flavivirus, within the family Flaviviridae of positive-sense single-stranded RNA (+ssRNA) viruses; cd23204",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABB90674.1.1.12_7200_relaxed,566,91.9,0.91,7200,Riboviria,Flaviviridae,Orthoflavivirus saumarezense,"Catalytic core domain of RNA-dependent RNA polymerase (RdRp) in the genus Flavivirus, within the family Flaviviridae of positive-sense single-stranded RNA (+ssRNA) viruses; cd23204",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABI54476.1.1.25_7154_relaxed,567,90.9,0.9,7154,Riboviria,Flaviviridae,Orthoflavivirus edgehillense,"Catalytic core domain of RNA-dependent RNA polymerase (RdRp) in the genus Flavivirus, within the family Flaviviridae of positive-sense single-stranded RNA (+ssRNA) viruses; cd23204",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABI23562.1.1.14_7201_relaxed,567,88.9,0.89,7201,Riboviria,Flaviviridae,Orthoflavivirus sepikense,"Catalytic core domain of RNA-dependent RNA polymerase (RdRp) in the genus Flavivirus, within the family Flaviviridae of positive-sense single-stranded RNA (+ssRNA) viruses; cd23204",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAQ91607.1.1.12_7173_relaxed,564,91.6,0.91,7173,Riboviria,Flaviviridae,Orthoflavivirus kyasanurense,"Catalytic core domain of RNA-dependent RNA polymerase (RdRp) in the genus Flavivirus, within the family Flaviviridae of positive-sense single-stranded RNA (+ssRNA) viruses; cd23204",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABB90677.1.1.12_7182_relaxed,564,91.9,0.91,7182,Riboviria,Flaviviridae,Orthoflavivirus loupingi,"Catalytic core domain of RNA-dependent RNA polymerase (RdRp) in the genus Flavivirus, within the family Flaviviridae of positive-sense single-stranded RNA (+ssRNA) viruses; cd23204",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAP29989.1.1.12_7191_relaxed,564,91.7,0.91,7191,Riboviria,Flaviviridae,Orthoflavivirus omskense,"Catalytic core domain of RNA-dependent RNA polymerase (RdRp) in the genus Flavivirus, within the family Flaviviridae of positive-sense single-stranded RNA (+ssRNA) viruses; cd23204",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-CAC82912.1.1.10_7184_relaxed,560,91.6,0.92,7184,Riboviria,Flaviviridae,Orthoflavivirus modocense,"Catalytic core domain of RNA-dependent RNA polymerase (RdRp) in the genus Flavivirus, within the family Flaviviridae of positive-sense single-stranded RNA (+ssRNA) viruses; cd23204",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAA86870.1.1.12_7155_relaxed,564,91.9,0.91,7155,Riboviria,Flaviviridae,Orthoflavivirus encephalitidis,"Catalytic core domain of RNA-dependent RNA polymerase (RdRp) in the genus Flavivirus, within the family Flaviviridae of positive-sense single-stranded RNA (+ssRNA) viruses; cd23204",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACB29695.1.1.7_10371_relaxed,460,95.6,0.93,10371,Riboviria,Picornaviridae,Cardiovirus D,"RNA-dependent RNA polymerase (RdRp) in the Cardiovirus genus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23211",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AHN10843.1.1.6_10879_relaxed,430,95.5,0.93,10879,Riboviria,Picornaviridae,Megrivirus C,"RNA-dependent RNA polymerase (RdRp) in the genus Megrivirus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23223",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ARR73563.1.1.6_10883_relaxed,450,93.2,0.93,10883,Riboviria,Picornaviridae,Megrivirus D,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABV57376.1.11_10922_relaxed,478,91.5,0.9,10922,Riboviria,Picornaviridae,Aquamavirus A,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AFB77697.1.7_10847_relaxed,483,94.9,0.93,10847,Riboviria,Picornaviridae,Cadicivirus A,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AHC98709.1.11_10939_relaxed,524,91.4,0.9,10939,Riboviria,Picornaviridae,Limnipivirus B,Non-structural protein 3D (RNA-dependent RNA polymerase),cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AIK23441.1.10_10928_relaxed,450,95.7,0.94,10928,Riboviria,Picornaviridae,Avisivirus B,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AGH06056.1.10_10927_relaxed,458,94.5,0.94,10927,Riboviria,Picornaviridae,Avisivirus A,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AIK23442.1.10_10929_relaxed,461,93.2,0.93,10929,Riboviria,Picornaviridae,Avisivirus C,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AIY68181.1.12_10457_relaxed,468,96.1,0.94,10457,Riboviria,Picornaviridae,Torchivirus A,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AIY68181.1.1.6_10457_relaxed,458,95.5,0.94,10457,Riboviria,Picornaviridae,Torchivirus A,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AKA20760.1.12_10342_relaxed,469,95.7,0.94,10342,Riboviria,Picornaviridae,Bovine rhinitis A virus,3Dpol,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABF74751.2.12_10353_relaxed,470,95.3,0.93,10353,Riboviria,Picornaviridae,Foot-and-mouth disease virus,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AKA20760.1.1.8_10342_relaxed,456,94.7,0.93,10342,Riboviria,Picornaviridae,Bovine rhinitis A virus,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AFC40221.1.13_10343_relaxed,469,95.4,0.94,10343,Riboviria,Picornaviridae,Bovine rhinitis A virus,3Dpol,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ANB50093.1.1.7_10347_relaxed,455,95.2,0.93,10347,Riboviria,Picornaviridae,Bovine rhinitis B virus,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AJE25834.1.1.7_10346_relaxed,455,95.2,0.93,10346,Riboviria,Picornaviridae,Bovine rhinitis B virus,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACS32214.2.11_10907_relaxed,474,94.0,0.93,10907,Riboviria,Picornaviridae,Salivirus A,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABF51206.1.11_10655_relaxed,460,95.7,0.93,10655,Riboviria,Picornaviridae,Rhinovirus A,3D (polymerase),cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37381.1.11_10654_relaxed,460,95.7,0.93,10654,Riboviria,Picornaviridae,Rhinovirus A,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37379.1.11_10652_relaxed,460,95.5,0.93,10652,Riboviria,Picornaviridae,Rhinovirus A,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABF51191.1.11_10650_relaxed,460,95.6,0.93,10650,Riboviria,Picornaviridae,Rhinovirus A,3D (polymerase),cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAQ02682.1.1.10_10568_relaxed,453,95.6,0.94,10568,Riboviria,Picornaviridae,Enterovirus C,"RNA-dependent RNA polymerase (RdRp) in the Enterovirus genus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23213",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37377.1.11_10648_relaxed,460,95.6,0.93,10648,Riboviria,Picornaviridae,Rhinovirus A,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37375.1.11_10646_relaxed,460,95.7,0.93,10646,Riboviria,Picornaviridae,Rhinovirus A,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37374.1.11_10645_relaxed,460,95.6,0.93,10645,Riboviria,Picornaviridae,Rhinovirus A,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABF51187.1.11_10643_relaxed,460,95.6,0.93,10643,Riboviria,Picornaviridae,Rhinovirus A,3D (polymerase),cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37372.1.11_10642_relaxed,460,95.8,0.93,10642,Riboviria,Picornaviridae,Rhinovirus A,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABM54551.1.11_10571_relaxed,461,96.5,0.94,10571,Riboviria,Picornaviridae,Enterovirus C,3d,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAQ02682.1.11_10568_relaxed,461,96.6,0.94,10568,Riboviria,Picornaviridae,Enterovirus C,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABF51195.1.11_10659_relaxed,460,95.7,0.93,10659,Riboviria,Picornaviridae,Rhinovirus A,3D (polymerase),cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37384.1.11_10658_relaxed,460,95.5,0.93,10658,Riboviria,Picornaviridae,Rhinovirus A,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37383.1.11_10657_relaxed,460,95.6,0.93,10657,Riboviria,Picornaviridae,Rhinovirus A,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AHN05554.1.1.6_10909_relaxed,462,95.8,0.93,10909,Riboviria,Picornaviridae,Sicinivirus A,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AIK23440.1.1.6_10913_relaxed,462,95.9,0.93,10913,Riboviria,Picornaviridae,Sicinivirus A,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-APR73490.1.1.5_10914_relaxed,462,96.0,0.94,10914,Riboviria,Picornaviridae,Sicinivirus A,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AVN87697.1.1.5_10915_relaxed,462,96.0,0.94,10915,Riboviria,Picornaviridae,Sicinivirus A,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-APR73491.1.1.5_10912_relaxed,462,96.0,0.94,10912,Riboviria,Picornaviridae,Sicinivirus A,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ALR74727.1.1.6_10910_relaxed,462,95.8,0.93,10910,Riboviria,Picornaviridae,Sicinivirus A,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABF74751.2.1.8_10353_relaxed,458,95.0,0.93,10353,Riboviria,Picornaviridae,Foot-and-mouth disease virus,RNA-dependent RNA polymerase (RdRp) in the Aphthovirus genus of positive-sense single-stranded RNA [(+)ssRNA] viruses; cd23210,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAT01793.1.1.8_10356_relaxed,458,94.7,0.93,10356,Riboviria,Picornaviridae,Foot-and-mouth disease virus,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAT01792.1.1.8_10355_relaxed,458,94.9,0.93,10355,Riboviria,Picornaviridae,Foot-and-mouth disease virus,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACA05181.1.1.7_10344_relaxed,455,95.1,0.93,10344,Riboviria,Picornaviridae,Bovine rhinitis B virus,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AQX17368.1.1.7_10345_relaxed,455,94.9,0.93,10345,Riboviria,Picornaviridae,Bovine rhinitis B virus,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AFK85007.1.12_10429_relaxed,467,96.4,0.94,10429,Riboviria,Picornaviridae,Mischivirus A,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AJC98114.1.1.6_10430_relaxed,466,95.7,0.93,10430,Riboviria,Picornaviridae,Mischivirus B,"RNA-dependent RNA polymerase (RdRp) in the genus Mischivirus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23227",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AJI43724.1.1.6_10431_relaxed,466,96.0,0.94,10431,Riboviria,Picornaviridae,Mischivirus C,"RNA-dependent RNA polymerase (RdRp) in the genus Mischivirus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23227",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AFO66759.1.12_10359_relaxed,460,96.0,0.93,10359,Riboviria,Picornaviridae,Cardiovirus A,3D protein,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABI54481.1.1.25_7204_relaxed,567,91.1,0.9,7204,Riboviria,Flaviviridae,Orthoflavivirus ugandaense,"Catalytic core domain of RNA-dependent RNA polymerase (RdRp) in the genus Flavivirus, within the family Flaviviridae of positive-sense single-stranded RNA (+ssRNA) viruses; cd23204",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABI54472.1.1.26_7142_relaxed,567,91.3,0.9,7142,Riboviria,Flaviviridae,Orthoflavivirus banziense,"Catalytic core domain of RNA-dependent RNA polymerase (RdRp) in the genus Flavivirus, within the family Flaviviridae of positive-sense single-stranded RNA (+ssRNA) viruses; cd23204",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAV34156.1.1.12_7169_relaxed,564,91.8,0.91,7169,Riboviria,Flaviviridae,Orthoflavivirus kedougouense,"Catalytic core domain of RNA-dependent RNA polymerase (RdRp) in the genus Flavivirus, within the family Flaviviridae of positive-sense single-stranded RNA (+ssRNA) viruses; cd23204",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AGK41007.1.1.7_7134_relaxed,509,95.4,0.93,7134,Riboviria,Flaviviridae,Hepacivirus vittatae,"RNA-dependent RNA polymerase (RdRp) in the genus Hepacivirus, within the family Flaviviridae of positive-sense single-stranded RNA (+ssRNA) viruses; cd23202",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAA43037.1.10_10358_relaxed,460,95.9,0.93,10358,Riboviria,Picornaviridae,Cardiovirus A,Protein 3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AJI43724.1.12_10431_relaxed,467,95.9,0.94,10431,Riboviria,Picornaviridae,Mischivirus C,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AFK85007.1.1.6_10429_relaxed,466,96.2,0.94,10429,Riboviria,Picornaviridae,Mischivirus A,"RNA-dependent RNA polymerase (RdRp) in the genus Mischivirus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23227",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AWK02669.1.1.6_10433_relaxed,466,96.2,0.94,10433,Riboviria,Picornaviridae,Mischivirus E,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-BAM44713.1.1.7_10377_relaxed,460,95.9,0.93,10377,Riboviria,Picornaviridae,Cardiovirus D,"RNA-dependent RNA polymerase (RdRp) in the Cardiovirus genus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23211",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-BAM44712.1.1.7_10376_relaxed,460,95.8,0.93,10376,Riboviria,Picornaviridae,Cardiovirus D,"RNA-dependent RNA polymerase (RdRp) in the Cardiovirus genus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23211",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AGO68205.1.1.6_10874_relaxed,432,95.0,0.93,10874,Riboviria,Picornaviridae,Megrivirus A,"RNA-dependent RNA polymerase (RdRp) in the genus Megrivirus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23223",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ADN94255.1.1.6_10882_relaxed,430,95.5,0.93,10882,Riboviria,Picornaviridae,Megrivirus C,"RNA-dependent RNA polymerase (RdRp) in the genus Megrivirus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23223",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AGS15016.1.1.6_10878_relaxed,431,95.0,0.93,10878,Riboviria,Picornaviridae,Megrivirus B,"RNA-dependent RNA polymerase (RdRp) in the genus Megrivirus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23223",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AUW36413.1.1.6_10884_relaxed,432,94.7,0.93,10884,Riboviria,Picornaviridae,Megrivirus E,"RNA-dependent RNA polymerase (RdRp) in the genus Megrivirus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23223",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AGW95843.1.1.6_10877_relaxed,431,95.2,0.93,10877,Riboviria,Picornaviridae,Megrivirus B,"RNA-dependent RNA polymerase (RdRp) in the genus Megrivirus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23223",cluster
